Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
Lot of 5 (1892-1915) Face Value Barber Half DoIIar 50c Mixed Date,298294030825,"May 12, 2026",$70.18,$0.00,,,Fixed price,https://www.ebay.com/itm/298294030825,11
[Removed] Item 358497469113,358497469113,"May 6, 2026",$33.58,$9.99,,,Fixed price,,17
[Removed] Item 358508175040,358508175040,"May 6, 2026",$42.00,$9.99,,,Fixed price,,5
2 Vintage Whitman Folders Barber Half Dollars 1892-1915 New never held any coins,157785748631,"May 4, 2026",$24.50,$6.75,,,Fixed price,https://www.ebay.com/itm/157785748631,3
[Removed] Item 178088381192,178088381192,"May 4, 2026",$18.73,$9.99,,,Fixed price,,3
[Removed] Item 206239574275,206239574275,"May 4, 2026",$25.66,$9.99,,,Fixed price,,3
[Removed] Item 318223164227,318223164227,"May 3, 2026",$16.25,$9.99,,,Fixed price,,4
[Removed] Item 178073747223,178073747223,"Apr 28, 2026",$23.00,$9.99,,,Fixed price,,2
Dansco Album (New) Liberty Head Barber Half Dollars 1892-1915,375498794919,"Apr 27, 2026",$48.56,$7.95,,,Fixed price,https://www.ebay.com/itm/375498794919,3
[Removed] Item 358478363916,358478363916,"Apr 25, 2026",$34.59,$9.99,,,Fixed price,,5
[Removed] Item 358478329940,358478329940,"Apr 24, 2026",$41.33,$9.99,,,Fixed price,,3
[Removed] Item 358446326634,358446326634,"Apr 22, 2026",$48.88,$9.99,,,Fixed price,,9
[Removed] Item 358459787202,358459787202,"Apr 22, 2026",$39.99,$9.99,,,Fixed price,,4
[Removed] Item 178057350896,178057350896,"Apr 19, 2026",$29.00,$9.99,,,Fixed price,,3
Dansco Coin Album 7150 US Liberty Head Barber Half Dollar Coins 1892-1915 New,116270659329,"Apr 18, 2026",$42.72,$0.00,,,Fixed price,https://www.ebay.com/itm/116270659329,36
Barber (Liberty) Head Half Dollars: 1892-1915 - Whitman Classic Coin Album,204656762383,"Apr 16, 2026",$39.96,$5.95,,,Fixed price,https://www.ebay.com/itm/204656762383,3
Barber Half Dollar Album | Liberty Head | 1892-1915 | Whitman Classic,256991445680,"Apr 15, 2026",$47.45,$0.00,,,Fixed price,https://www.ebay.com/itm/256991445680,2
[Removed] Item 147239837443,147239837443,"Apr 13, 2026",$31.75,$13.32,,,Fixed price,,4
[Removed] Item 287258343290,287258343290,"Apr 13, 2026",$45.66,$0.00,,,Fixed price,,3
[Removed] Item 227289961139,227289961139,"Apr 9, 2026",$11.50,$9.99,,,Fixed price,,2
Whitman Barber or Liberty Head Half Dollars Coin Album Book 1892-1915 #9124,363878370857,"Apr 7, 2026",$39.95,$0.00,,,Fixed price,https://www.ebay.com/itm/363878370857,3
4PCS 1911-1915 S Barber Silver Half Dollar Coins Mixed Dates AU/BU Coins-US,318095393800,"Apr 5, 2026",$48.66,$0.00,,,Fixed price,https://www.ebay.com/itm/318095393800
USA 1892-1915 Barber Half Dollar 90% Silver Coin Average Circulated Random Date,197768742277,"Apr 4, 2026",$44.70,$0.00,,,Fixed price,https://www.ebay.com/itm/197768742277
"1915 S Barber Silver Half Dollar, good condition",147228964465,"Apr 4, 2026",$19.50,$5.62,,,Auction,https://www.ebay.com/itm/147228964465
1915-D Barber Half Dollar VG/F Strong Detail Final Year Issue 90% Silver,157727174472,"Apr 4, 2026",$59.49,$5.07,,,Fixed price,https://www.ebay.com/itm/157727174472
1915 d barber half dollar#71,127773536144,"Apr 2, 2026",$25.16,$1.82,,,Auction,https://www.ebay.com/itm/127773536144
1915 P BARBER Half Dollar G06 PCGS Graded 6532 Silver 50 Cents Nice Coin Good 06,147219311165,"Apr 2, 2026",$74.00,$0.00,,,Auction,https://www.ebay.com/itm/147219311165
1915-P Barber Half Dollar - Scratch,147225022650,"Apr 2, 2026",$43.00,$0.00,,,Auction,https://www.ebay.com/itm/147225022650
1915 Barber Silver Half Dollar,147228516996,"Apr 2, 2026",$51.00,$2.38,,,Auction,https://www.ebay.com/itm/147228516996
[Removed] Item 157788905898,157788905898,"Apr 1, 2026",$36.33,$5.99,,,Fixed price,
1915-D Barber Half Dollar VG-Fine LITY and part BER Combined Shipping,127737707765,"Mar 31, 2026",$44.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127737707765
,,"Mar 29, 2026",$46.40,$0.00,,,Fixed price,
,,"Mar 29, 2026",$45.50,$0.00,,,Fixed price,,4
1915 S Barber Half Dollar Good 90% Silver See Pics Z223,137133715769,"Mar 28, 2026",$38.58,$3.95,,,Fixed price,https://www.ebay.com/itm/137133715769
1915-S Barber Half Dollar #227,137173043353,"Mar 28, 2026",$22.50,$7.50,,,Fixed price,https://www.ebay.com/itm/137173043353
1915-D Barber Half Dollar - Scratches,147221368982,"Mar 28, 2026",$44.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147221368982
1915-S Barber Half Dollar #226,137173042673,"Mar 27, 2026",$25.00,$7.50,,,Fixed price,https://www.ebay.com/itm/137173042673
1915 D Barber Silver Half Dollar BU Uncirculated MS++ 50c Type Coin (Raw14980),147152746481,"Mar 26, 2026",$495.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147152746481
1892 columbian commemorative half dollar & 1915-d Barber Half Dollar Set Of 2,147223153801,"Mar 26, 2026",$56.00,$7.00,,,Auction,https://www.ebay.com/itm/147223153801
3-Barber Silver Coins 1908 Half Dollar 1915 Quarter 1916 Dime,127755359662,"Mar 25, 2026",$40.00,$5.52,,,Fixed price,https://www.ebay.com/itm/127755359662
3-Barber Silver Coins 1907 Half Dollar 1915 Quarter 1914 Dime,127755425043,"Mar 25, 2026",$40.00,$5.52,,,Fixed price,https://www.ebay.com/itm/127755425043
1915-D Barber Half Dollar,147051875416,"Mar 25, 2026",$50.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147051875416
1915-D Barber Half Dollar,147157156588,"Mar 25, 2026",$55.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147157156588
"1915 Barber Half Dollar, Better Date, Good - Discounted 0312-15",147202251798,"Mar 23, 2026",$49.95,$8.95,,,Fixed price,https://www.ebay.com/itm/147202251798
1915 Barber Half Dollar - Very Good Scarce Date,127743097403,"Mar 21, 2026",$73.90,$8.10,,,Auction,https://www.ebay.com/itm/127743097403
KEY DATE 1915 BARBER HALF DOLLAR G/VG? 90% SILVER! + FREE SHIPPING!!,136987713081,"Mar 21, 2026",$99.99,$0.00,,,Fixed price,https://www.ebay.com/itm/136987713081
1915 P Barber Half Dollar - Fine/VF,127736504565,"Mar 20, 2026",$119.99,$0.00,,,Fixed price,https://www.ebay.com/itm/127736504565
1915-P Barber Half Dollar - Philadelphia - Key Date - Mintage 138K - VG Details,127739971762,"Mar 20, 2026",$63.00,$0.00,,,Auction,https://www.ebay.com/itm/127739971762
1915 D Barber Head Silver Half Dollar,147194597994,"Mar 16, 2026",$46.00,$0.00,,,Auction,https://www.ebay.com/itm/147194597994
1915 Barber Half Dollar 90% Silver Liberty Head US Coin Philadelphia Mint Old,157738608152,"Mar 16, 2026",$38.00,$5.89,,,Auction,https://www.ebay.com/itm/157738608152
VG+/F 1915 D Barber Half Dollar,117055433931,"Mar 15, 2026",$35.00,$5.00,,,Auction,https://www.ebay.com/itm/117055433931
1915 S Barber Half Dollar,127731507617,"Mar 15, 2026",$27.99,$5.99,,,Auction,https://www.ebay.com/itm/127731507617
,,"Mar 13, 2026",$60.00,$0.00,,,Fixed price,,3
1915-P Barber Half Dollar - Philadelphia - Key Date - Mintage 138K - ANACS VG 8,127221334879,"Mar 11, 2026",$102.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127221334879
1915 S Barber Head Silver Half Dollar,147185316341,"Mar 11, 2026",$25.00,$3.99,,,Auction,https://www.ebay.com/itm/147185316341
1915 **D** BARBER SILVER HALF DOLLAR ***NICE COIN!*** FREE SHIPPING! C1980,157727251240,"Mar 11, 2026",$55.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157727251240
1915 S Barber Half Dollar - You Grade! Make offer!,157703064968,"Mar 10, 2026",$46.00,$7.95,,,Auction,https://www.ebay.com/itm/157703064968
1915 *D* BARBER SILVER HALF DOLLAR ***NICE*** FREE SHIPPING C2152,157739178824,"Mar 10, 2026",$52.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157739178824
03/00000008 L#6255 1915 D Barber Silver Half Dollar ANACS VF35 (bkj),157733061816,"Mar 8, 2026",$180.00,$0.00,,,Auction,https://www.ebay.com/itm/157733061816
"1915-1915 Barber Half Dollars, 90% Silver, 2-Coin Set One Price!",127709436384,"Mar 6, 2026",$100.00,$5.40,,,Auction,https://www.ebay.com/itm/127709436384
1915 D Barber Half Dollar Silver,137053942991,"Mar 6, 2026",$48.00,$0.00,,,Fixed price,https://www.ebay.com/itm/137053942991
1915-D Barber Half Dollar Average Circ 90% Silver,365231745146,"Feb 22, 2026",$36.31,$0.00,,,Fixed price,https://www.ebay.com/itm/365231745146,10
[Removed] Item 177665939474,177665939474,"Feb 12, 2026",$164.28,$0.00,,,Fixed price,,9
,,"Jan 18, 2026",$25.00,$31.25,,,Fixed price,,25
,,"Jan 4, 2026",$28.74,$0.00,,,Fixed price,,8
