Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
China Gold Panda 1/4 oz 100 Yuan - BU - Mint Sealed - Random Date,305679136722,"Mar 22, 2026","$1,206.23",$0.00,,,Fixed price,https://www.ebay.com/itm/305679136722
China Gold Panda 1/20 oz 20 Yuan - BU - Random Date,374916342042,"Apr 1, 2026",$298.28,$0.00,,,Fixed price,https://www.ebay.com/itm/374916342042
China Gold Panda 1 oz - BU - Random Date,375358224777,"Mar 20, 2026","$5,035.70",$0.00,,,Fixed price,https://www.ebay.com/itm/375358224777
"China 1 oz Silver Panda MS-69 NGC/PCGS (Random Year, Spotted)",117091318106,"Mar 16, 2026",$105.84,$0.00,,,Fixed price,https://www.ebay.com/itm/117091318106
2005 China 1/4 oz Gold Panda BU (Sealed),127513672403,"Mar 22, 2026","$1,370.90",$0.00,,,Fixed price,https://www.ebay.com/itm/127513672403
"1/10 oz Chinese Gold Panda Coin MS69 (Random Year, Label, PCGS or NGC)",157599846320,"Mar 20, 2026",$542.39,$0.00,,,Fixed price,https://www.ebay.com/itm/157599846320
1997 GOLD CHINA 10 YUAN PANDA 1/10oz MINT SEALED COIN CHOICE MINT STATE PL,227192995737,"Mar 7, 2026",$695.00,$5.95,,,Fixed price,https://www.ebay.com/itm/227192995737
1 oz China Gold Panda .999 Fine Coin BU Mint Sealed - Random Year,235556160099,"Mar 21, 2026","$4,826.60",$9.95,,,Fixed price,https://www.ebay.com/itm/235556160099
China Gold Panda 1/2 oz 200 Yuan - BU - Mint Sealed - Random Date,305118201965,"Mar 22, 2026","$2,532.89",$0.00,,,Fixed price,https://www.ebay.com/itm/305118201965
Random Year 50 Yuan People's Republic Of China 1/10 oz .999 Gold Panda Coin,306761038884,"Mar 11, 2026",$579.91,$0.00,,,Fixed price,https://www.ebay.com/itm/306761038884
1985 Chinese GOLD PANDA 1/4 Oz. CHINA .999 25Yn 25 YUAN Uncirculated,117075225910,"Mar 9, 2026","$1,499.00",$9.99,,,Fixed price,https://www.ebay.com/itm/117075225910
1996 China 1/20 oz Gold Panda Large Date G5Y NGC MS 69 Free Shipping,117084522746,"Mar 19, 2026",$339.99,$0.00,,,Fixed price,https://www.ebay.com/itm/117084522746
2003 China 1/20 oz Gold Panda Mirror BU (Sealed),127470294420,"Mar 13, 2026",$367.12,$0.00,,,Fixed price,https://www.ebay.com/itm/127470294420
PANDA GOLD 1996 5y (Small Date) 1/20 OZ NGC MS 69,127707246562,"Mar 13, 2026",$340.00,$4.85,,,Fixed price,https://www.ebay.com/itm/127707246562
2012 China 1/20 oz Gold Panda BU (Sealed),127714729391,"Mar 7, 2026",$384.45,$0.00,,,Fixed price,https://www.ebay.com/itm/127714729391
1993 China 10 Yuan Panda 1/10 Oz .999 Gold Coin – Excellent Condition,127721718097,"Mar 15, 2026",$531.00,$12.00,,,Auction,https://www.ebay.com/itm/127721718097
14k Yellow Gold Folded Ribbon Prong Set China 1/20 oz Panda Coin Bezel,134078001717,"Mar 29, 2026",$278.99,$0.00,,,Fixed price,https://www.ebay.com/itm/134078001717
1998 China Panda Silver 1 Oz Coin 10 Yuan Large Twig PCGS MS68 Gold Shield Label,137124147036,"Mar 16, 2026",$141.00,$8.00,,,Fixed price,https://www.ebay.com/itm/137124147036
1986 Chinese 1/2 Troy Oz .999 Gold 50 Yuan. Panda UNC. C177,137169965195,"Apr 5, 2026","$2,277.00",$19.95,,,Auction,https://www.ebay.com/itm/137169965195
1987-S China Gold Panda 5 Yuan 1/20oz Gold Coin NGC MS69 VaultBox,137185552589,"Apr 3, 2026",$280.00,$5.40,,,Auction,https://www.ebay.com/itm/137185552589
2012 China Panda 1/20 oz Gold 20Y MS70 PCGS 1st Strike,147181171497,"Mar 20, 2026",$379.95,$0.00,,,Fixed price,https://www.ebay.com/itm/147181171497
2013 1/10 oz China 50 Yuan - First Strike PCGS MS70 Gold .999 Chinese Panda,147211879348,"Mar 19, 2026",$540.00,$6.04,,,Auction,https://www.ebay.com/itm/147211879348
2014 & 2015 China 1/10 oz Gold Panda MS-70 PCGS (First Strike),157452167044,"Mar 14, 2026","$1,200.00",$18.95,,,Fixed price,https://www.ebay.com/itm/157452167044
2011 China Panda Gold 1/10 oz. (10 yuan) ms 70 First strike,157735844977,"Mar 8, 2026",$500.00,$5.89,,,Auction,https://www.ebay.com/itm/157735844977
2011 China Gold Panda 1/10 oz 50 Yuan NGC MS70 .999 Fine Gold Coin,157738232376,"Mar 12, 2026",$575.00,$12.00,,,Fixed price,https://www.ebay.com/itm/157738232376
2010 China Gold Panda 50 Yuan 1/10 oz .999 Fine Gold PCGS MS69 First Strike,157750004115,"Mar 13, 2026",$560.00,$12.00,,,Fixed price,https://www.ebay.com/itm/157750004115
2014 China 1/10 oz Gold Panda Coin PCGS PF70 UCAM Smithsonian Mei Xiang Box COA,157753817559,"Mar 21, 2026",$630.00,$5.78,,,Auction,https://www.ebay.com/itm/157753817559
2009 China Gold Panda 50 Yuan 1/10 oz .999 Fine Gold NGC MS69,157763241077,"Mar 17, 2026",$520.00,$12.00,,,Fixed price,https://www.ebay.com/itm/157763241077
2008 China Gold Panda 50 Yuan 1/10 oz PCGS MS69 🔥 Beautiful Coin 🔥,157769824995,"Mar 31, 2026",$595.00,$12.00,,,Fixed price,https://www.ebay.com/itm/157769824995
2007 China Gold Panda 50 Yuan 1/10 oz PCGS MS69 .999 Fine Gold,157781393651,"Apr 1, 2026",$583.00,$12.00,,,Fixed price,https://www.ebay.com/itm/157781393651
1985 China G5Y 1/20th oz .999 Gold Panda NGC MS 69 Vaultbox,168239287833,"Mar 17, 2026",$280.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168239287833
2023 50 Yuan Gold Chinese Panda .999 3g Brilliant Uncirculated MS70 1/10 oz,168262248714,"Apr 5, 2026",$650.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168262248714
🔥2015 MS69 1/10 OZ .999 GOLD CHINA G50Y PANDA NGC PANDA LABEL-HARD TO FIND GOLD,168262266511,"Apr 5, 2026",$550.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168262266511
"1/10 oz Chinese Gold Panda Coin (Random Year, Unsealed)",177154837461,"Apr 5, 2026",$552.35,$0.00,,,Fixed price,https://www.ebay.com/itm/177154837461
China 1982 1/4 oz Gold Panda .999 - First year for gold panda,177950205080,"Mar 11, 2026","$1,695.00",$0.00,,,Fixed price,https://www.ebay.com/itm/177950205080
2012 (MS70) 1/20 oz Gold China Panda 20 Yuan 20Y PCGS First Strike,177969547854,"Mar 18, 2026",$345.00,$0.00,,,Fixed price,https://www.ebay.com/itm/177969547854
1992 China Gold Panda 1/10 oz 10 Yuan Fractional Chinese Proof Bullion Coin,177977105291,"Mar 20, 2026",$470.00,$8.53,,,Fixed price,https://www.ebay.com/itm/177977105291
1987 S China Panda 1/4 oz Gold 25 Yuan Gem Unc,188109871214,"Mar 9, 2026","$1,335.00",$5.29,,,Auction,https://www.ebay.com/itm/188109871214
1/20 oz 1983 China 5 Yuan Gold Panda Coin .999 Fine,188128232673,"Mar 13, 2026",$304.00,$0.00,,,Auction,https://www.ebay.com/itm/188128232673
1988 China 1 oz .9999 Gold Panda 100 Yuan Gem!!!,188152893162,"Mar 22, 2026","$4,924.68",$1.32,,,Auction,https://www.ebay.com/itm/188152893162
1988 China 1/4oz .9999 Gold Panda 25 Yuan Gem!!!,188155638519,"Mar 20, 2026","$1,339.15",$1.32,,,Auction,https://www.ebay.com/itm/188155638519
1987 China .9999 1/2 oz Gold 50 Yuan Unc Coin,188157727354,"Mar 20, 2026","$2,554.53",$4.99,,,Auction,https://www.ebay.com/itm/188157727354
1988 China 1/10 th oz .9999 Gold Panda 10 Yuan Gem!!!,188160922143,"Mar 21, 2026",$530.00,$4.99,,,Auction,https://www.ebay.com/itm/188160922143
2004 G50Y China Panda - 1/10th oz - .999 Fine Gold ~ NGC MS 69,188167564237,"Mar 16, 2026",$675.00,$5.25,,,Fixed price,https://www.ebay.com/itm/188167564237
,,"Jan 6, 2026",$515.00,$5.95,,,Fixed price,,2
PANDA GOLD 1996 1/20 OZ NGC MS 69,317113240562,"Jan 24, 2026",$319.99,$8.40,,,Fixed price,https://www.ebay.com/itm/317113240562,2
1988 PANDA GOLD 1/20 OZ 5 YUAN NGC MS 69,326579065767,"Jan 22, 2026",$299.99,$8.40,,,Fixed price,https://www.ebay.com/itm/326579065767,2
2015 China 20 Yn 1/20 oz 999 Fine Gold PCGS MS70 Peoples Republic,326963722375,"Jan 28, 2026",$319.00,$9.99,,,Fixed price,https://www.ebay.com/itm/326963722375,2
,,"Oct 21, 2025",$522.50,$5.95,,,Fixed price,,2
,,"Dec 23, 2025",$285.00,$5.95,,,Fixed price,,2
,,"Dec 17, 2025",$265.00,$5.95,,,Fixed price,,2
,,"Nov 28, 2025",$250.00,$0.00,,,Fixed price,,3
1989 SILVER PANDA 1 Oz COIN 10Y S10Y CHINA NGC MS67 MS-67 10-Yn Yuan BEAUTIFUL !,358176046058,"Mar 4, 2026",$175.00,$0.00,,,Fixed price,https://www.ebay.com/itm/358176046058,2
PLATINUM RARE 1993 CHINA 1/10 OZ PANDA IN 14K GOLD FRAME,365654580155,"Apr 6, 2026",$706.50,$9.95,,,Fixed price,https://www.ebay.com/itm/365654580155,2
China 1987s Gold 1/10 oz 10 Yuan Panda Original Mint Sealed BU,366089578733,"Jan 9, 2026",$550.00,$0.00,,,Fixed price,https://www.ebay.com/itm/366089578733,2
Chinese Panda 1/1000 oz Gold Coin .9999 Niue 2026 50c Card COA,377040363955,"Apr 15, 2026",$25.77,$0.00,,,Fixed price,https://www.ebay.com/itm/377040363955,2
10 Pack 5 Size Assorted Slab Coin Holders For Gold Panda 1/20 1/10 1/4 1/2 1 Oz,405259735072,"Mar 5, 2026",$18.95,$0.00,,,Fixed price,https://www.ebay.com/itm/405259735072,2
1986 China 1/20 Oz .9999 Panda BU Unc Coin 14K Yellow Gold Plated 925 Silver,405667992203,"Feb 3, 2026",$122.09,$0.00,,,Fixed price,https://www.ebay.com/itm/405667992203,2
2009 China 1 oz Gold Panda BU (Sealed),111845934634,"Mar 5, 2026","$5,671.01",$0.00,,,Fixed price,https://www.ebay.com/itm/111845934634,1
"China 1/10 oz Gold Panda BU (Random Year, Sealed)",112350845749,"Jan 8, 2026",$550.76,$0.00,,,Fixed price,https://www.ebay.com/itm/112350845749,1
1986 China 1/4 oz Gold Panda BU (Sealed),115428775413,"Nov 29, 2025","$1,250.91",$0.00,,,Fixed price,https://www.ebay.com/itm/115428775413,1
,,"Jan 15, 2026",$849.00,$13.77,,,Fixed price,,1
,,"Jan 18, 2026",$775.00,$13.77,,,Fixed price,,1
,,"Jan 1, 2026","$1,450.00",$20.16,,,Fixed price,,1
,,"Jan 13, 2026",$825.00,$13.77,,,Fixed price,,1
1997 China 1/10 oz Gold Panda MS-68 NGC (Large Date),116454552293,"Oct 27, 2025",$670.65,$0.00,,,Fixed price,https://www.ebay.com/itm/116454552293,1
1985 GOLD CHINESE PANDA 1/20 OZ. 5Y G5Y NGC MS69 MS-69 CHINA 5 YUAN,116705666704,"Dec 20, 2025",$318.00,$4.76,,,Fixed price,https://www.ebay.com/itm/116705666704,1
,,"Nov 6, 2025",$495.00,$0.00,,,Fixed price,,1
5 Pack of EVERSLABS for China 1 oz. Panda Gold Coin | 32mm Diameter Coin Slab,116829963609,"Mar 3, 2026",$15.51,$0.00,,,Fixed price,https://www.ebay.com/itm/116829963609,1
,,"Oct 21, 2025","$6,799.49",$15.95,,,Fixed price,,1
,,"Oct 30, 2025",$160.00,$7.65,,,Auction,,1
,,"Dec 25, 2025",$235.00,$6.73,,,Fixed price,,1
,,"Nov 22, 2025",$245.00,$4.76,,,Fixed price,,1
1984 China 1 oz Gold Panda BU (Not Sealed),116936620302,"Dec 30, 2025","$4,684.42",$0.00,,,Fixed price,https://www.ebay.com/itm/116936620302,1
,,"Jan 4, 2026",$216.59,$2.50,,,Auction,,1
,,"Jan 9, 2026",$234.50,$7.00,,,Auction,,1
,,"Jan 17, 2026",$274.99,$5.00,,,Auction,,1
2018Z China Gold 88gms Panda Moon Festival Jade Ed PF70 UCAM Mint of 88 COA #33,116972489620,"Jan 20, 2026","$14,750.00",$9.80,,,Fixed price,https://www.ebay.com/itm/116972489620,1
"2018Z China Silver Panda Moon Festival, 3 Jade Coins 2x 1oz & 88g NGC MS & PF 70",116979963566,"Jan 20, 2026",$725.00,$6.20,,,Fixed price,https://www.ebay.com/itm/116979963566,1
"1982 China GOLD PANDA 1/4 Oz NGC MS69 Low Mintage , Key Date",116981402785,"Jan 20, 2026","$1,980.00",$0.00,,,Fixed price,https://www.ebay.com/itm/116981402785,1
Gold Panda Coin 1988 5 Yuan 1/20 oz .999 Gold,117034294425,"Feb 17, 2026",$255.00,$4.85,,,Auction,https://www.ebay.com/itm/117034294425,1
China 1989 Gold 1/4 oz Panda Issue New York Exposition Medal RARE #1703 032405,117104373088,"Mar 25, 2026","$1,569.95",$7.95,,,Fixed price,https://www.ebay.com/itm/117104373088,1
2011 China 1 oz Gold Panda BU (Sealed),121832138267,"Mar 5, 2026","$5,661.82",$0.00,,,Fixed price,https://www.ebay.com/itm/121832138267,1
1988 China 1 oz Gold Panda BU (Sealed),122746491576,"Apr 16, 2026","$5,355.94",$0.00,,,Fixed price,https://www.ebay.com/itm/122746491576,1
2012 China Singapore INTL Coin Fair 1 Oz Silver Panda Proof Medal Coin NGC PF69,126036663613,"Mar 19, 2026",$140.00,$4.99,,,Fixed price,https://www.ebay.com/itm/126036663613,1
"China 1/10 oz Gold Proof Panda (Random Year, In Capsule)",126750810998,"Jan 8, 2026",$523.55,$0.00,,,Fixed price,https://www.ebay.com/itm/126750810998,1
,,"Jan 15, 2026","$1,495.00",$13.77,,,Fixed price,,1
,,"Jan 10, 2026",$695.00,$13.77,,,Fixed price,,1
,,"Nov 28, 2025",$775.00,$18.17,,,Fixed price,,1
,,"Nov 1, 2025","$2,395.00",$12.78,,,Fixed price,,1
,,"Jan 14, 2026",$625.00,$13.77,,,Fixed price,,1
,,"Jan 9, 2026",$675.00,$13.77,,,Fixed price,,1
,,"Oct 20, 2025",$465.00,$0.00,,,Fixed price,,1
,,"Dec 22, 2025",$569.99,$5.99,,,Fixed price,,1
,,"Dec 10, 2025",$237.49,$8.10,,,Fixed price,,1
2020 Z China 1 Oz Gold Panda Titanium Blue Moon FDOI PF70 UCAM NGC *3311,127324518405,"Jan 29, 2026","$5,849.95",$0.00,,,Fixed price,https://www.ebay.com/itm/127324518405,1
,,"Dec 17, 2025","$1,250.00",$0.00,,,Fixed price,,1
,,"Jan 15, 2026","$1,350.00",$0.00,,,Fixed price,,1
,,"Dec 23, 2025",$495.00,$0.00,,,Fixed price,,1
,,"Dec 27, 2025",$495.00,$0.00,,,Fixed price,,1
,,"Dec 5, 2025",$253.33,$4.76,,,Fixed price,,1
,,"Jan 16, 2026","$1,695.99",$4.75,,,Fixed price,,1
China 1989 25 Yuan 1/4 Troy Oz 999 Gold Panda Coin NGC MS68 DPL Large Date,127444267558,"Jan 21, 2026","$1,459.99",$7.99,,,Fixed price,https://www.ebay.com/itm/127444267558,1
,,"Dec 22, 2025","$2,439.99",$19.99,,,Fixed price,,1
,,"Jan 5, 2026","$1,244.99",$0.00,,,Fixed price,,1
,,"Jan 3, 2026","$5,150.00",$0.00,,,Fixed price,,1
,,"Oct 24, 2025","$2,649.99",$0.00,,,Fixed price,,1
,,"Nov 6, 2025",$480.00,$5.15,,,Fixed price,,1
,,"Dec 25, 2025","$2,769.99",$19.99,,,Fixed price,,1
,,"Nov 11, 2025",$575.00,$16.60,,,Fixed price,,1
,,"Nov 9, 2025",$222.50,$0.00,,,Auction,,1
,,"Dec 27, 2025",$325.00,$4.92,,,Fixed price,,1
1986 China 1 oz Gold Panda MS-69 NGC,127485068834,"Jan 25, 2026","$5,679.79",$49.99,,,Fixed price,https://www.ebay.com/itm/127485068834,1
,,"Nov 19, 2025","$12,500.00",$0.00,,,Fixed price,,1
,,"Nov 28, 2025",$79.97,$0.00,,,Fixed price,,1
,,"Dec 9, 2025",$699.99,$65.00,,,Fixed price,,1
1987 1/20 Oz Panda Fine Gold Coin Framed 14K Gold & Diamond Ring Size 7 #0745,127517488119,"Feb 4, 2026",$800.00,$5.77,,,Fixed price,https://www.ebay.com/itm/127517488119,1
,,"Dec 3, 2025","$2,800.00",$0.00,,,Fixed price,,1
,,"Dec 13, 2025",$240.75,$4.76,,,Auction,,1
,,"Jan 4, 2026",$600.00,$6.84,,,Fixed price,,1
,,"Dec 19, 2025",$519.00,$7.00,,,Auction,,1
,,"Dec 22, 2025",$500.00,$0.00,,,Fixed price,,1
,,"Jan 3, 2026","$1,400.00",$0.00,,,Fixed price,,1
1983 China 10 Yuan Gold Panda 1/10 Oz Gold *0712,127595729997,"Jan 23, 2026",$640.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127595729997,1
,,"Jan 2, 2026",$675.00,$0.00,,,Fixed price,,1
2018Z China Gold 1oz Panda Moon Festival Jade Ed PF-70 UCAM Mintage of 288 COA,127611945727,"Jan 20, 2026","$6,255.00",$9.80,,,Fixed price,https://www.ebay.com/itm/127611945727,1
,,"Jan 15, 2026",$100.28,$8.00,,,Fixed price,,1
2021 China 1 Oz Gold Panda New Year Celebration FDOI PF70 UCAM NGC *3306,127628403671,"Jan 19, 2026","$4,725.01",$0.00,,,Auction,https://www.ebay.com/itm/127628403671,1
1983 China 25 Yuan Gold Panda 1/4 Oz *3505,127628431320,"Jan 19, 2026","$1,151.55",$0.00,,,Auction,https://www.ebay.com/itm/127628431320,1
1982 China Gold Panda 1/4 Oz Proof *4629,127628530384,"Jan 19, 2026","$1,209.00",$0.00,,,Auction,https://www.ebay.com/itm/127628530384,1
1989 China 25 Yuan Gold Panda 1/4 Oz *7081,127630073923,"Jan 20, 2026","$1,226.00",$0.00,,,Auction,https://www.ebay.com/itm/127630073923,1
2014 China 20 Yuan 1/20 OZ Gold Panda Coin Sealed High Value,127630290394,"Jan 24, 2026",$274.99,$5.00,,,Auction,https://www.ebay.com/itm/127630290394,1
1987 China 5 Yuan 1/20 OZ Gold Panda Coin,127644895110,"Jan 27, 2026",$290.00,$5.56,,,Fixed price,https://www.ebay.com/itm/127644895110,1
2013 1/10 oz China 50 Yuan - First Strike PCGS MS70 Gold .999 Chinese Panda,127645233543,"Feb 1, 2026",$550.00,$0.00,,,Auction,https://www.ebay.com/itm/127645233543,1
1995 GOLD CHINA PANDA 100 YUAN 1oz SEALED COIN MINT STATE #10425,127645243025,"Jan 25, 2026","$5,400.00",$15.00,,,Fixed price,https://www.ebay.com/itm/127645243025,1
China 2001 50 Yuan 1/10 Troy Oz 999 Gold Panda Coin NGC MS70 GEM Perfect Grade,127646405531,"Jan 26, 2026",$759.99,$9.99,,,Fixed price,https://www.ebay.com/itm/127646405531,1
China Gold Panda 1/4 oz 100 Yuan - BU - Mint Sealed - Random Date,305679136722,"Apr 30, 2026","$1,303.10",$0.00,,,Fixed price,https://www.ebay.com/itm/305679136722,64
China Gold Panda 1/20 oz 20 Yuan - BU - Random Date,374916342042,"Apr 27, 2026",$274.58,$0.00,,,Fixed price,https://www.ebay.com/itm/374916342042,37
China Gold Panda 1/10 oz - BU - Mint Sealed - Random Date,373971424681,"Apr 29, 2026",$477.75,$0.00,,,Fixed price,https://www.ebay.com/itm/373971424681,24
China Gold Panda 1/2 oz 200 Yuan - BU - Mint Sealed - Random Date,305118201965,"Apr 28, 2026","$2,486.00",$0.00,,,Fixed price,https://www.ebay.com/itm/305118201965,9
China Gold Panda 1 oz - BU - Random Date,375358224777,"Mar 20, 2026","$5,149.91",$0.00,,,Fixed price,https://www.ebay.com/itm/375358224777,8
10 DIRECT FIT 14MM COIN CAPSULE HOLDERS for 1/20 oz Gold China Panda Coin,354473181517,"Apr 16, 2026",$6.07,$4.35,,,Fixed price,https://www.ebay.com/itm/354473181517,8
1 oz China Gold Panda .999 Fine Coin BU Mint Sealed - Random Year,235556160099,"Mar 21, 2026","$4,643.24",$9.95,,,Fixed price,https://www.ebay.com/itm/235556160099,3
,,"Jan 27, 2026",$600.00,$0.00,,,Fixed price,,5
1987 5 Yuan China 1/20 Oz Gold Bullion Panda Coin • RARE! UNC SEALED KEY DATE,298200419213,"Apr 20, 2026",$282.00,$6.85,,,Fixed price,https://www.ebay.com/itm/298200419213,3
PANDA GOLD 1996 1/20 OZ NGC MS 69,317113240562,"Apr 24, 2026",$333.32,$7.88,,,Fixed price,https://www.ebay.com/itm/317113240562,3
,,"Jan 27, 2026",$301.99,$6.67,,,Fixed price,,5
,,"Jan 23, 2026",$285.00,$0.00,,,Fixed price,,3
,,"Jan 27, 2026",$557.00,$8.03,,,Fixed price,,2
,,"Jan 23, 2026",$545.00,$6.95,,,Fixed price,,2
2007 20 Yuan China 1/20 Oz Gold Bullion Panda Coin •,298246254981,"Apr 25, 2026",$284.70,$6.85,,,Fixed price,https://www.ebay.com/itm/298246254981,2
,,"Jan 20, 2026",$530.00,$5.95,,,Fixed price,,2
,,"Jan 22, 2026",$299.99,$8.40,,,Fixed price,,2
,,"Jan 28, 2026",$319.00,$9.99,,,Fixed price,,2
1988 China 10 Yuan 1/10 oz Panda Gold Coin,335500933196,"Apr 24, 2026",$638.18,$0.00,,,Fixed price,https://www.ebay.com/itm/335500933196,3
China 2016 3 gram Gold/Silver Bi-Metallic Panda NGC PF70UC Honolulu HSNA,358180795584,"Apr 23, 2026",$650.00,$0.00,,,Fixed price,https://www.ebay.com/itm/358180795584,5
,,"Jan 20, 2026","$14,750.00",$9.80,,,Fixed price,,1
,,"Jan 20, 2026",$725.00,$6.20,,,Fixed price,,1
,,"Jan 20, 2026","$1,980.00",$0.00,,,Fixed price,,1
,,"Jan 29, 2026","$5,849.95",$0.00,,,Fixed price,,1
,,"Jan 21, 2026","$1,459.99",$7.99,,,Fixed price,,1
,,"Jan 23, 2026",$640.00,$0.00,,,Fixed price,,1
,,"Jan 20, 2026","$6,255.00",$9.80,,,Fixed price,,1
,,"Jan 19, 2026","$4,725.01",$0.00,,,Auction,,1
,,"Jan 19, 2026","$1,151.55",$0.00,,,Auction,,1
,,"Jan 19, 2026","$1,209.00",$0.00,,,Auction,,1
,,"Jan 20, 2026","$1,226.00",$0.00,,,Auction,,1
,,"Jan 24, 2026",$274.99,$5.00,,,Auction,,1
,,"Jan 27, 2026",$290.00,$5.56,,,Fixed price,,1
,,"Jan 25, 2026","$5,400.00",$15.00,,,Fixed price,,1
,,"Jan 26, 2026",$759.99,$9.99,,,Fixed price,,1
1996 China 10 Yuan Gold Panda 1/10 Oz *3394,127665886632,"Feb 20, 2026",$610.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127665886632,1
1984 China 10 Yuan Gold Panda 1/10 Oz *3392,127665896538,"Apr 12, 2026",$595.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127665896538,1
1987 China Panda 5 Yuan 1/20 Oz Gold Coin-Y Mint Mark,127681363482,"Feb 23, 2026",$329.99,$0.00,,,Fixed price,https://www.ebay.com/itm/127681363482,1
1984 China 25 Yuan Gold Panda 1/4 Oz Gold *3964,127690346588,"Feb 18, 2026","$1,295.95",$0.00,,,Fixed price,https://www.ebay.com/itm/127690346588,1
1994 P China 25 Yuan 1/4 oz 999 PROOF Gold Panda Coin NGC PF69 Ultra Cameo RARE,127702046871,"May 1, 2026","$1,899.99",$64.99,,,Fixed price,https://www.ebay.com/itm/127702046871,1
50 Yuan · 1/10 oz · PCGS MS70 · First Strike #11242,127757457958,"Apr 16, 2026",$569.00,$9.99,,,Fixed price,https://www.ebay.com/itm/127757457958,1
1990 China 5 Yuan 1/20 oz .999 Gold Panda Coin,127761635956,"Apr 8, 2026",$276.25,$5.75,,,Fixed price,https://www.ebay.com/itm/127761635956,1
2014 China Panda 100 Chinese Yuan 1/4 oz Gold Coin - PCGS MS70 First Strike,127802993034,"Apr 20, 2026","$1,325.00",$0.00,,,Auction,https://www.ebay.com/itm/127802993034,1
2000 1/20 oz China Gold Panda Bezel Pendant Weight Including Bezel 1.86g,127820618699,"Apr 27, 2026",$385.00,$5.40,,,Auction,https://www.ebay.com/itm/127820618699,1
A 1987 .999 GOLD CHINA 25 YUAN PANDA 1/4 OZ COIN IN CAPSULE,127821003651,"Apr 20, 2026","$1,300.00",$15.00,,,Fixed price,https://www.ebay.com/itm/127821003651,1
1982-2000 10 Yuan China 1/10 oz Panda Screw Top Tight Chain Coin Bezel 14k Gold,134076566397,"Dec 27, 2025",$507.29,$0.00,,,Fixed price,https://www.ebay.com/itm/134076566397,1
2001-2015 20 Yuan China 1/20 oz Panda Screw Top Reeded Edge Coin Bezel 14k Gold,134077999683,"Feb 20, 2026",$208.99,$0.00,,,Fixed price,https://www.ebay.com/itm/134077999683,1
,,"Jan 12, 2026","$1,000.00",$0.00,,,Fixed price,,1
,,"Jan 14, 2026","$1,000.00",$0.00,,,Fixed price,,1
,,"Nov 2, 2025",$285.00,$0.00,,,Fixed price,,1
,,"Jan 4, 2026",$390.00,$0.00,,,Fixed price,,1
2001 China 20 Yuan Gold Panda Colorized 1/20 Oz Gold *2507,136365835127,"Feb 3, 2026",$300.00,$0.00,,,Fixed price,https://www.ebay.com/itm/136365835127,1
,,"Nov 4, 2025","$5,500.00",$6.45,,,Fixed price,,1
,,"Nov 17, 2025",$315.00,$7.36,,,Fixed price,,1
,,"Nov 25, 2025","$4,990.00",$0.00,,,Fixed price,,1
,,"Dec 3, 2025","$2,385.00",$7.95,,,Auction,,1
,,"Dec 3, 2025",$338.00,$7.95,,,Auction,,1
,,"Dec 3, 2025","$2,131.00",$7.95,,,Auction,,1
,,"Nov 29, 2025","$3,499.00",$5.15,,,Fixed price,,1
,,"Dec 15, 2025","$3,125.00",$15.95,,,Auction,,1
,,"Dec 15, 2025",$460.00,$7.95,,,Auction,,1
,,"Dec 15, 2025",$590.00,$7.95,,,Auction,,1
,,"Dec 15, 2025",$305.00,$7.95,,,Auction,,1
,,"Dec 14, 2025",$438.33,$10.00,,,Auction,,1
,,"Jan 21, 2026",$580.00,$0.00,,,Fixed price,,1
,,"Dec 19, 2025",$560.00,$4.95,,,Fixed price,,1
,,"Jan 12, 2026",$225.50,$5.95,,,Auction,,1
,,"Jan 18, 2026",$531.10,$0.00,,,Auction,,1
30 Gram Fine Silver 999 Panda Coin 2016 Gold Trim on Bear,137046651058,"Feb 24, 2026",$99.11,$0.00,,,Auction,https://www.ebay.com/itm/137046651058,1
1984 China 10 Yuan Gold Panda MS69 PCGS,137051204637,"Feb 23, 2026",$695.00,$7.50,,,Fixed price,https://www.ebay.com/itm/137051204637,1
2006 China 200 Yuan Gold Panda PAN-406A MS70 PCGS 1/2 Oz *4132,137052750427,"Feb 25, 2026","$2,920.00",$0.00,,,Fixed price,https://www.ebay.com/itm/137052750427,1
15 Yuan 25th Anniversary of Panda- 1/25 Oz .999 Fine gold,137063107089,"Feb 23, 2026",$240.00,$0.00,,,Fixed price,https://www.ebay.com/itm/137063107089,1
1988 China 10 Yuan 1/10 oz .999 Gold Panda Proof Coin - Sealed. C272,137184669715,"Apr 10, 2026",$515.00,$5.95,,,Auction,https://www.ebay.com/itm/137184669715,1
30 Gram Fine Silver 999 Panda Coin 2016 Gold Trim on Bear,137191073410,"Apr 9, 2026",$90.00,$0.00,,,Auction,https://www.ebay.com/itm/137191073410,1
2003 China 1/20 oz Gold Panda Brilliant Uncirculated Cameo Beauty,137197422265,"Apr 11, 2026",$275.00,$4.99,,,Auction,https://www.ebay.com/itm/137197422265,1
