1953 Roosevelt Dime Choice to Gem Uncirculated,166933638775,"Feb 21, 2026",$8.35,$0.00,,,Fixed price,https://www.ebay.com/itm/166933638775
1964 Roosevelt Dime 90% Silver Gem Proof In Original Proof Set Cellophane,157579456478,"Feb 20, 2026",$6.83,$13.12,,,Fixed price,https://www.ebay.com/itm/157579456478
1954 S Roosevelt Dime Brilliant Uncirculated from original BU rolls - 367 sold,234973713864,"Feb 17, 2026",$6.94,$0.00,,,Fixed price,https://www.ebay.com/itm/234973713864
1953 S Roosevelt Dime Brilliant Uncirculated from original BU rolls - 236 Sold,234973713859,"Feb 17, 2026",$6.19,$0.00,,,Fixed price,https://www.ebay.com/itm/234973713859
,,"Feb 17, 2026",$90.00,$5.83,,,Fixed price,,1
1955 D Roosevelt Dime Brilliant Uncirculated from original BU rolls - 311 Sold,335038792828,"Feb 16, 2026",$5.77,$0.00,,,Fixed price,https://www.ebay.com/itm/335038792828
1955 Roosevelt Dime Brilliant Uncirculated from original BU rolls - 223 sold,334833718934,"Feb 16, 2026",$6.72,$0.00,,,Fixed price,https://www.ebay.com/itm/334833718934
2024 S Roosevelt Dime Choice Proof .999 Silver 10c Coin,365660120544,"Feb 9, 2026",$14.99,$0.00,,,Fixed price,https://www.ebay.com/itm/365660120544
Lot Of 5 - 90% Silver Roosevelt Dimes - Random Date,306707278546,"Feb 4, 2026",$36.31,$2.84,,,Fixed price,https://www.ebay.com/itm/306707278546
"2025 S Roosevelt Dime Gem DCam Proof 99.9% Silver Only Just Over 200,000 Minted!",257293261872,"Feb 4, 2026",$48.75,$0.00,,,Fixed price,https://www.ebay.com/itm/257293261872
Junk Silver $1 One Dollar Face Value 90% Silver Dimes Roosevelt - FREE SHIPPING,147085013969,"Jan 31, 2026",$68.22,$0.00,,,Fixed price,https://www.ebay.com/itm/147085013969
ROLL OF 50 1964 AND PRE ROOSEVELT SILVER DIMES,117004702287,"Jan 28, 2026",$339.00,$8.04,,,Fixed price,https://www.ebay.com/itm/117004702287
2025 P D S CLAD Proof Roosevelt Dime Uncirculated US Mint ⭐READY 2 SHIP⭐,326435615933,"Jan 26, 2026",$7.54,$0.00,,,Fixed price,https://www.ebay.com/itm/326435615933
,,"Jan 18, 2026",$29.00,$2.19,,,Auction,,1
Roosevelt Dimes 1946-1964 90% Silver Choose How Many,186998290798,"Jan 17, 2026",$4.03,$0.77,,,Fixed price,https://www.ebay.com/itm/186998290798
,,"Dec 31, 2025",$15.89,$0.00,,,Fixed price,
,,"Dec 30, 2025",$236.82,$0.00,,,Fixed price,
,,"Dec 26, 2025",$211.60,$65.67,,,Fixed price,
,,"Dec 22, 2025",$19.99,$4.74,,,Fixed price,
,,"Dec 4, 2025",$191.28,$0.00,,,Fixed price,
* SUPERB PRICE * 90% Silver Mercury Dime/Roosevelt Silver Coins READ DESCRIPTION,365086347043,"Dec 1, 2025",$3.40,$0.00,,,Fixed price,https://www.ebay.com/itm/365086347043
,,"Oct 23, 2025",$3.51,$0.00,,,Fixed price,
