Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
Canada Gold Maple Leaf - 1/10 oz - $5 - .9999 Fine - Random Date,375552599263,"Mar 31, 2026",$525.38,$0.00,,,Fixed price,https://www.ebay.com/itm/375552599263
Random Date 1982 - 2024 Canada Gold Maple Leaf - 1/10 oz -$5 BU .9999 Fine,364624023640,"Apr 5, 2026",$510.15,$0.00,,,Fixed price,https://www.ebay.com/itm/364624023640
2026 Canada Gold Maple Leaf 1/4 oz $10 - BU,306721899369,"Apr 5, 2026","$1,329.99",$0.00,,,Fixed price,https://www.ebay.com/itm/306721899369
2026 Canada Gold Maple Leaf 1/10 oz $5 - BU,306721899368,"Apr 5, 2026",$539.60,$0.00,,,Fixed price,https://www.ebay.com/itm/306721899368
2025 $5 Gold Canadian Maple Leaf .9999 1/10 oz Brilliant Uncirculated,177943142215,"Mar 23, 2026",$525.43,$0.00,,,Fixed price,https://www.ebay.com/itm/177943142215
Canada Gold Maple Leaf - 1/4 oz - $10 - .9999 Fine - Random Date,305681125900,"Apr 1, 2026","$1,317.39",$0.00,,,Fixed price,https://www.ebay.com/itm/305681125900
Canada Gold Maple Leaf 1/4 oz $10 BU .9999 Fine Random Date Mint Sealed Plastic,375440379909,"Mar 30, 2026","$1,348.39",$0.00,,,Fixed price,https://www.ebay.com/itm/375440379909
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,205907364818,"Mar 18, 2026",$577.16,$0.00,,,Fixed price,https://www.ebay.com/itm/205907364818
1/10 oz Canadian Gold Maple Leaf Coin (Random Year),386458615869,"Apr 2, 2026",$594.58,$0.00,,,Fixed price,https://www.ebay.com/itm/386458615869
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,403732815288,"Apr 5, 2026",$522.84,$0.00,,,Fixed price,https://www.ebay.com/itm/403732815288
20mm - 10 Direct Fit Coin Capsule Holders for Canada 1/4oz Gold Maple Leaf,146402759060,"Mar 24, 2026",$6.14,$5.50,,,Fixed price,https://www.ebay.com/itm/146402759060
Canada 2025 $5 1/10-oz Gold Maple Leaf .9999 GEM BU,147194412913,"Mar 23, 2026",$534.31,$0.00,,,Fixed price,https://www.ebay.com/itm/147194412913
1982 Canada 1/10 oz Gold $5 Maple Leaf Coin Sealed In OGP #7057,277790605714,"Mar 15, 2026",$569.95,$0.00,,,Fixed price,https://www.ebay.com/itm/277790605714
1982 Canada 1/10 oz Gold $5 Maple Leaf Coin Sealed In OGP #7223,277808837453,"Mar 24, 2026",$557.48,$0.00,,,Fixed price,https://www.ebay.com/itm/277808837453
1982 Canada Gold Maple Leaf $5 Coin 1/10 oz .999 Fine Gold BU | Queen Elizabeth,116988606946,"Mar 15, 2026",$625.00,$12.52,,,Fixed price,https://www.ebay.com/itm/116988606946
1982 Canadian 5 Dollar Gold Maple Leaf Coin 1/10 oz 0.999 Pure Sealed,127714695783,"Mar 9, 2026",$560.00,$5.20,,,Auction,https://www.ebay.com/itm/127714695783
1997 FAMILY of EAGLES Canada 1/10 oz Gold Maple Leaf Coin Sealed In Mint package,127777212342,"Apr 4, 2026",$549.00,$0.00,,,Auction,https://www.ebay.com/itm/127777212342
1982 Canada 1/10 oz Gold $5 Maple Leaf Coin. Sealed.,147192231649,"Mar 8, 2026",$530.00,$16.99,,,Fixed price,https://www.ebay.com/itm/147192231649
Canada Gold Maple Leaf 1/10 oz $5 PCGS MS69 .9999 Fine Gold,147236870240,"Apr 2, 2026",$521.99,$0.00,,,Fixed price,https://www.ebay.com/itm/147236870240
HOT Canada Gold Maple Leaf - 1/10 oz - $5 - .9999 Fine - Random Date,157722107386,"Mar 13, 2026",$499.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157722107386
1987 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU MINT PLASTIC #87ML66,168195866563,"Apr 3, 2026",$535.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168195866563
2016 Canadian Gold Maple Leaf $5 Coin 1/10 oz .9999 Fine,168221614856,"Mar 17, 2026",$553.00,$10.00,,,Auction,https://www.ebay.com/itm/168221614856
GOLD - 2022 Canada 1/10 oz Gold Maple Leaf BU,168222022508,"Mar 11, 2026",$535.00,$0.00,,,Auction,https://www.ebay.com/itm/168222022508
1999 1/10 oz .9999 Gold Canada $5 Coin PCGS MS68 20th Anniversary Privy Mark,178001660268,"Mar 28, 2026",$575.00,$0.00,,,Fixed price,https://www.ebay.com/itm/178001660268
1/10oz .999 2015 Gold Canada Coin First Special Service Force Sealed in Plastic,188104638804,"Mar 14, 2026",$545.00,$2.93,,,Auction,https://www.ebay.com/itm/188104638804
1/10oz .999 2015 Gold Canada Coin First Special Service Force Sealed in Plastic,188104639909,"Mar 7, 2026",$540.00,$5.29,,,Auction,https://www.ebay.com/itm/188104639909
1987 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU Mint Plastic #87ML54,198139906767,"Mar 11, 2026",$575.00,$0.00,,,Auction,https://www.ebay.com/itm/198139906767
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,198151376167,"Mar 8, 2026",$571.00,$0.00,,,Auction,https://www.ebay.com/itm/198151376167
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,198157514926,"Mar 10, 2026",$566.00,$0.00,,,Auction,https://www.ebay.com/itm/198157514926
Canada (1/10 oz) Gold Maple Leafs - Random Year,198160542236,"Mar 30, 2026",$663.10,$0.00,,,Fixed price,https://www.ebay.com/itm/198160542236
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,198168636817,"Mar 14, 2026",$541.00,$0.00,,,Auction,https://www.ebay.com/itm/198168636817
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,198171471564,"Mar 15, 2026",$545.00,$0.00,,,Auction,https://www.ebay.com/itm/198171471564
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,198174835222,"Mar 16, 2026",$535.57,$0.00,,,Auction,https://www.ebay.com/itm/198174835222
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,198182923514,"Mar 18, 2026",$535.00,$0.00,,,Auction,https://www.ebay.com/itm/198182923514
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,198182923519,"Mar 18, 2026",$530.00,$0.00,,,Auction,https://www.ebay.com/itm/198182923519
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,198198860743,"Mar 22, 2026",$513.00,$0.00,,,Auction,https://www.ebay.com/itm/198198860743
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,198206325983,"Mar 24, 2026",$500.00,$0.00,,,Auction,https://www.ebay.com/itm/198206325983
2026 $5 Gold Canadian Maple Leaf .9999 1/10 oz Brilliant Uncirculated,205895113763,"Mar 28, 2026",$574.67,$0.00,,,Fixed price,https://www.ebay.com/itm/205895113763
1985 $5 Canada 1/10 oz Gold Maple Leaf - Sealed OGP - SKU-G6049,206033125146,"Mar 28, 2026",$660.00,$12.50,,,Fixed price,https://www.ebay.com/itm/206033125146
Canada 2015 Gold 1/4 oz $10 UNC Original Mint Sealed,206104573003,"Mar 8, 2026","$1,376.00",$6.07,,,Auction,https://www.ebay.com/itm/206104573003
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,206108084111,"Mar 8, 2026",$567.00,$0.00,,,Auction,https://www.ebay.com/itm/206108084111
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,206108744948,"Mar 8, 2026",$581.00,$0.00,,,Auction,https://www.ebay.com/itm/206108744948
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,206115692038,"Mar 11, 2026",$575.00,$0.00,,,Auction,https://www.ebay.com/itm/206115692038
Gold 1/10 oz Canadian 2015 Gold Maple Leaf $5 Coin .9999 Fine coin,206121055970,"Mar 15, 2026",$540.00,$5.89,,,Auction,https://www.ebay.com/itm/206121055970
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,206125434509,"Mar 15, 2026",$542.00,$0.00,,,Auction,https://www.ebay.com/itm/206125434509
1987 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU Mint Plastic #87ML67,206129430959,"Mar 29, 2026",$535.00,$0.00,,,Auction,https://www.ebay.com/itm/206129430959
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,206131329813,"Mar 17, 2026",$535.35,$0.00,,,Auction,https://www.ebay.com/itm/206131329813
Gold 1/10 oz Canadian 2015 Gold Maple Leaf $5 Coin .9999 Fine coin,206141059945,"Mar 22, 2026",$512.00,$5.89,,,Auction,https://www.ebay.com/itm/206141059945
Canada 2015 Gold 1/4 oz $10 UNC Original Mint Sealed Maple Leaf Gold,206141110673,"Mar 22, 2026","$1,250.00",$6.24,,,Auction,https://www.ebay.com/itm/206141110673
Canada 2015 Gold 1/4 oz $10 UNC Original Mint Sealed,206147391963,"Mar 22, 2026","$1,200.00",$6.24,,,Auction,https://www.ebay.com/itm/206147391963
1999 Canada Maple Leaf Queen Elizabeth II 5 Dollars 1/10 OZ-T .9999 Gold Coin,127639579281,"Jan 23, 2026",$450.00,$5.20,,,Auction,https://www.ebay.com/itm/127639579281,1
"1/10 oz .9999 24K Maple Gold Coin w/ 14K Frame & .75 mm 16"" Rope Chain/Necklace",127649182263,"Feb 14, 2026","$1,299.00",$0.00,,,Fixed price,https://www.ebay.com/itm/127649182263,1
2026 Canada Gold Maple Leaf 1/10 oz $5 - BU Sealed,127696359295,"Feb 20, 2026",$534.75,$0.00,,,Fixed price,https://www.ebay.com/itm/127696359295,1
1982-Now $10 Canada 1/4 oz Maple Leaf Screw Top Reeded Edge Coin Bezel 14k Gold,134076566037,"Dec 14, 2025",$324.99,$20.33,,,Fixed price,https://www.ebay.com/itm/134076566037,1
,,"Nov 14, 2025",$535.00,$8.50,,,Fixed price,,1
,,"Dec 2, 2025",$461.00,$4.65,,,Auction,,1
,,"Dec 9, 2025",$477.34,$0.00,,,Auction,,1
Canada 2026 $10 1/4-oz Gold Maple Leaf .9999 Brilliant Uncirculated,136814010541,"Jan 15, 2026","$1,318.56",$0.00,,,Fixed price,https://www.ebay.com/itm/136814010541,1
,,"Dec 21, 2025",$480.00,$0.00,,,Auction,,1
,,"Dec 22, 2025",$485.00,$0.00,,,Auction,,1
,,"Jan 5, 2026",$499.00,$0.00,,,Fixed price,,1
Canada Gold Maple Leaf 1/4 oz $10 BU .9999 Fine Random Date Mint Sealed Plastic,136942851988,"Jan 21, 2026","$1,294.82",$9.95,,,Fixed price,https://www.ebay.com/itm/136942851988,1
2023 Canada $5 1/10oz Gold 99.99 The Majestic Polar Bears. As From Mint. B1,136979502609,"Feb 4, 2026",$559.00,$0.00,,,Fixed price,https://www.ebay.com/itm/136979502609,1
2023 Canada $5 1/10oz Gold Maple Leaf,136995948421,"Feb 5, 2026",$544.00,$0.00,,,Auction,https://www.ebay.com/itm/136995948421,1
1997 Canada $5 1/10oz Gold Maple Leaf with Family Privy in a Plastic Holder,137010547117,"Feb 10, 2026",$545.00,$0.00,,,Auction,https://www.ebay.com/itm/137010547117,1
2009 Canada $5 1/10oz Gold Maple Leaf in Mint Plastic,137193328014,"Apr 12, 2026",$520.00,$0.00,,,Auction,https://www.ebay.com/itm/137193328014,1
2009 Canada $5 1/10oz Gold Maple Leaf in Mint Plastic,137205258782,"Apr 14, 2026",$524.00,$0.00,,,Auction,https://www.ebay.com/itm/137205258782,1
2009 Canada $5 1/10oz Gold Maple Leaf in Mint Plastic,137211075739,"Apr 16, 2026",$520.00,$0.00,,,Auction,https://www.ebay.com/itm/137211075739,1
1983 Canada 1/10 oz Gold Maple Leaf BU,145033171788,"Dec 9, 2025",$634.64,$0.00,,,Fixed price,https://www.ebay.com/itm/145033171788,1
2025 Canada 1/10 oz Gold Maple Leaf BU,146136886793,"Nov 13, 2025",$577.45,$0.00,,,Fixed price,https://www.ebay.com/itm/146136886793,1
2025 1/10 oz Canadian Gold Maple Leaf Coin $5 - .9999 Gold Coin #A692,146322105512,"Oct 24, 2025",$482.10,$0.00,,,Fixed price,https://www.ebay.com/itm/146322105512,1
Random Year $10 1/4-oz Gold Canadian Maple Leaf .9999 GEM BU,146956470593,"Jan 13, 2026","$1,244.66",$0.00,,,Fixed price,https://www.ebay.com/itm/146956470593,1
,,"Dec 10, 2025",$465.00,$0.00,,,Auction,,1
,,"Dec 15, 2025",$490.00,$4.52,,,Fixed price,,1
,,"Jan 12, 2026",$513.00,$0.00,,,Auction,,1
,,"Jan 15, 2026","$1,000.00",$14.99,,,Auction,,1
Gold 1/10 oz Canadian 1997 Gold Maple Leaf $5 Coin .9999 Fine coin,147098992570,"Jan 24, 2026",$544.00,$5.29,,,Auction,https://www.ebay.com/itm/147098992570,1
2009 Canada $5 1/10oz Gold Maple Leaf in Mint Plastic,147134122235,"Feb 10, 2026",$575.00,$0.00,,,Auction,https://www.ebay.com/itm/147134122235,1
2008 Canada 1/10 oz Gold Maple Leaf,147165603999,"Feb 26, 2026",$575.00,$6.00,,,Fixed price,https://www.ebay.com/itm/147165603999,1
2009 Canada $5 1/10oz Gold Maple Leaf in Mint Plastic,147233396033,"Apr 7, 2026",$521.00,$0.00,,,Auction,https://www.ebay.com/itm/147233396033,1
2009 Canada $5 1/10oz Gold Maple Leaf in Mint Plastic,147235340403,"Apr 8, 2026",$510.00,$0.00,,,Auction,https://www.ebay.com/itm/147235340403,1
2015 1/10 oz Canadian Gold Maple Leaf Coin (BU),156448872348,"Jan 28, 2026",$646.51,$0.00,,,Fixed price,https://www.ebay.com/itm/156448872348,1
,,"Jan 9, 2026",$540.00,$4.95,,,Fixed price,,1
,,"Nov 11, 2025",$450.00,$0.00,,,Auction,,1
"2023 1/10 oz. Gold Canadian Mapleleaf $5 coin, .9999 Fine",157460678914,"Jan 23, 2026",$539.00,$5.20,,,Fixed price,https://www.ebay.com/itm/157460678914,1
"2024 1/10 oz. Gold Canadian Mapleleaf $5 coin, .9999 Fine",157460682743,"Feb 28, 2026",$569.00,$5.17,,,Fixed price,https://www.ebay.com/itm/157460682743,1
,,"Dec 15, 2025",$479.00,$0.00,,,Fixed price,,1
1999 Canada $5 1/10 Gold Maple Leaf PCGS Gem Unc WTC Ground Zero Recovery *SL,157519522086,"Jan 20, 2026",$600.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157519522086,1
,,"Dec 15, 2025",$569.00,$0.00,,,Fixed price,,1
,,"Dec 23, 2025",$489.00,$0.00,,,Fixed price,,1
2022 Canada 1/10 oz Gold Maple Leaf BU Beautiful Gold Coin,157621471594,"Jan 19, 2026",$516.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157621471594,1
Gold 1/10 oz Canadian 2006 Gold Maple Leaf $5 Coin .9999 BU Sealed,157624382802,"Jan 20, 2026",$515.00,$7.99,,,Fixed price,https://www.ebay.com/itm/157624382802,1
Gold 1/10 oz Canadian 2005 Gold Maple Leaf $5 Coin .9999 BU Sealed,157626583852,"Jan 25, 2026",$556.00,$7.99,,,Auction,https://www.ebay.com/itm/157626583852,1
2016 1/10 oz Canadian Gold Maple Leaf Coin (BU),157643664903,"Jan 28, 2026",$560.00,$9.99,,,Fixed price,https://www.ebay.com/itm/157643664903,1
1999 Canada Maple Leaf 1/10 oz .9999 Fine Gold Coin – Royal Canadian Mint,157649024637,"Mar 1, 2026",$599.95,$0.00,,,Fixed price,https://www.ebay.com/itm/157649024637,1
,,"Jan 4, 2026",$535.00,$0.00,,,Fixed price,,1
,,"Oct 23, 2025",$470.00,$0.00,,,Fixed price,,1
,,"Oct 23, 2025",$455.00,$9.99,,,Auction,,1
,,"Oct 27, 2025",$450.00,$0.00,,,Fixed price,,1
,,"Oct 30, 2025",$445.00,$9.99,,,Auction,,1
,,"Nov 12, 2025",$445.00,$0.00,,,Fixed price,,1
,,"Dec 10, 2025",$440.00,$0.00,,,Fixed price,,1
,,"Nov 19, 2025",$430.00,$9.99,,,Auction,,1
Maple Leaf 1/10 oz .999 Gold Coin in Card Invest in Gold Cheap Certified Coin,168058029336,"Jan 21, 2026",$569.99,$5.99,,,Fixed price,https://www.ebay.com/itm/168058029336,1
1985 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU MINT PLASTIC #85ML36,168059648981,"Jan 28, 2026",$605.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168059648981,1
1987 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU MINT PLASTIC #87ML57,168059670828,"Jan 28, 2026",$595.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168059670828,1
1985 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU MINT PLASTIC #85ML39,168119232628,"Mar 1, 2026",$590.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168119232628,1
1987 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU MINT PLASTIC #87ML64,168119234368,"Feb 28, 2026",$585.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168119234368,1
1/10 oz Canadian Gold Maple Leaf Coin BU (Random Year),168171969902,"Feb 19, 2026",$530.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168171969902,1
1987 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU MINT PLASTIC #87ML65,168195274639,"Feb 28, 2026",$590.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168195274639,1
1987 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU MINT PLASTIC #87ML68,168284463060,"Apr 9, 2026",$525.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168284463060,1
1987 1/10 oz Canada Gold Maple Leaf $5 Coin .9999 Fine BU MINT PLASTIC #87ML61,168298265521,"Apr 10, 2026",$525.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168298265521,1
1982-Now $5 Canada 1/10 oz Maple Leaf Screw Top Twist Ribbon Coin Bezel 14k Gold,175231058957,"Apr 11, 2026",$337.99,$0.00,,,Fixed price,https://www.ebay.com/itm/175231058957,1
2001 1/10 oz Canadian Gold Maple Leaf Coin,177349914589,"Jan 31, 2026",$586.51,$0.00,,,Fixed price,https://www.ebay.com/itm/177349914589,1
,,"Nov 28, 2025",$401.01,$11.30,,,Fixed price,,1
,,"Jan 8, 2026",$650.00,$19.63,,,Fixed price,,1
,,"Jan 4, 2026",$471.00,$4.69,,,Auction,,1
Canada Gold Maple Leaf - 1/10 oz - $5 - .9999 Fine - Random Date,177804511473,"Jan 27, 2026",$535.00,$16.00,,,Auction,https://www.ebay.com/itm/177804511473,1
,,"Nov 2, 2025",$428.00,$4.99,,,Auction,,1
,,"Nov 7, 2025",$195.00,$1.98,,,Auction,,1
,,"Nov 11, 2025",$472.00,$4.69,,,Auction,,1
,,"Nov 12, 2025",$480.00,$4.69,,,Auction,,1
,,"Nov 11, 2025",$569.99,$4.69,,,Fixed price,,1
,,"Nov 13, 2025",$496.00,$4.69,,,Auction,,1
,,"Nov 5, 2025",$599.99,$14.99,,,Fixed price,,1
,,"Dec 26, 2025","$1,315.00",$4.99,,,Auction,,1
,,"Jan 4, 2026","$1,201.01",$4.99,,,Auction,,1
,,"Jan 16, 2026",$495.04,$5.15,,,Auction,,1
2016 RCM 1/10 oz Growling Cougar .99999 Gold in Sealed Assay Card,187969865272,"Jan 26, 2026",$565.00,$15.95,,,Fixed price,https://www.ebay.com/itm/187969865272,1
2009 $5 Gold Canada Maple Leaf NGC MS69 1/10 oz .999 Purple Core TraderBea 🔥🔥,187973009382,"Jan 28, 2026",$595.00,$4.00,,,Fixed price,https://www.ebay.com/itm/187973009382,1
1/10 oz gold maple leaf 1998,188000734804,"Feb 7, 2026",$561.00,$0.00,,,Auction,https://www.ebay.com/itm/188000734804,1
1982 $5.00 GOLD 1/10-oz. CANADA MAPLE LEAF .999 FINE GOLD IN 14KT GOLD BEZEL,188030632219,"Feb 12, 2026",$599.99,$9.99,,,Auction,https://www.ebay.com/itm/188030632219,1
2016 RCM 1/10 oz Growling Cougar .99999 Gold in Sealed Assay Card,188036309730,"Feb 14, 2026",$615.00,$12.95,,,Fixed price,https://www.ebay.com/itm/188036309730,1
2015 Canada 1/10th oz .9999 Gold $5 Maple Leaf Coin,188059389592,"Feb 28, 2026",$580.00,$0.00,,,Fixed price,https://www.ebay.com/itm/188059389592,1
2016 RCM 1/10 oz Growling Cougar .99999 Gold in Sealed Assay Card,188082295438,"Feb 23, 2026",$615.00,$12.95,,,Fixed price,https://www.ebay.com/itm/188082295438,1
GOLD! 1982 CANADIAN GOLD MAPLE LEAF 1/10 OUNCE GOLD FREE SHIP,188098646191,"Feb 28, 2026",$529.00,$0.00,,,Fixed price,https://www.ebay.com/itm/188098646191,1
1999 CANADA 1/10oz GOLD MAPLE LEAF - 20 Years ANS PRIVY) - PCGS MS-68,188220797457,"Apr 10, 2026",$534.38,$3.00,,,Fixed price,https://www.ebay.com/itm/188220797457,1
1/10 oz - .9999 2017 Gold Canada Coin - First Special Service Force,188245388870,"Apr 12, 2026",$515.00,$4.99,,,Auction,https://www.ebay.com/itm/188245388870,1
1999 Canada 1/10th oz Gold Mapleleaf in Original Plastic,188245394357,"Apr 11, 2026",$531.00,$4.99,,,Auction,https://www.ebay.com/itm/188245394357,1
2 1/10th Gold Canada Maple Leaf Lot,188259965324,"Apr 10, 2026",$975.00,$4.88,,,Fixed price,https://www.ebay.com/itm/188259965324,1
(51/10 oz - .9999 2015 Gold Canada Coin - First Special Service Force in Plastic,188261878655,"Apr 18, 2026","$2,476.00",$4.99,,,Auction,https://www.ebay.com/itm/188261878655,1
,,"Oct 22, 2025",$448.00,$0.00,,,Auction,,1
,,"Nov 12, 2025",$460.00,$0.00,,,Auction,,1
,,"Nov 18, 2025",$400.00,$5.20,,,Fixed price,,1
,,"Dec 11, 2025",$474.05,$12.95,,,Fixed price,,1
,,"Jan 6, 2026",$521.55,$12.95,,,Fixed price,,1
,,"Dec 31, 2025",$510.00,$0.00,,,Auction,,1
,,"Dec 23, 2025",$481.89,$0.00,,,Auction,,1
,,"Jan 12, 2026",$500.15,$0.00,,,Auction,,1
,,"Jan 14, 2026",$512.78,$0.00,,,Auction,,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,198028018547,"Jan 19, 2026",$501.00,$0.00,,,Auction,https://www.ebay.com/itm/198028018547,1
,,"Jan 17, 2026",$499.99,$0.00,,,Fixed price,,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,198043875920,"Jan 26, 2026",$547.00,$0.00,,,Auction,https://www.ebay.com/itm/198043875920,1
1999 1/10 oz Canadian Gold Maple Leaf 20 Years ANS Privy Coin (BU) MS69,198049070516,"Jan 30, 2026",$565.00,$7.95,,,Auction,https://www.ebay.com/itm/198049070516,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,198140129089,"Mar 3, 2026",$565.00,$0.00,,,Auction,https://www.ebay.com/itm/198140129089,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,198243435414,"Apr 5, 2026",$510.00,$0.00,,,Auction,https://www.ebay.com/itm/198243435414,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,198249798349,"Apr 7, 2026",$526.00,$0.00,,,Auction,https://www.ebay.com/itm/198249798349,1
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,198268681476,"Apr 14, 2026",$510.05,$0.00,,,Auction,https://www.ebay.com/itm/198268681476,1
2014 O Canada 4 Gold Coin Set $5 Dollars 1/10 Oz Beaver Wolf Grizzly Bear Goose,204860846468,"Jan 27, 2026","$2,399.99",$47.00,,,Fixed price,https://www.ebay.com/itm/204860846468,1
,,"Nov 5, 2025",$600.00,$9.99,,,Fixed price,,1
,,"Dec 27, 2025",$470.00,$4.69,,,Fixed price,,1
,,"Nov 10, 2025",$430.00,$0.00,,,Fixed price,,1
,,"Nov 19, 2025",$452.00,$0.00,,,Auction,,1
,,"Nov 19, 2025",$453.00,$0.00,,,Auction,,1
,,"Nov 23, 2025",$446.00,$0.00,,,Auction,,1
,,"Dec 8, 2025","$1,000.00",$4.87,,,Auction,,1
,,"Dec 13, 2025",$465.00,$0.00,,,Auction,,1
,,"Dec 14, 2025",$458.00,$0.00,,,Auction,,1
Canada Gold Maple Leaf - 1/10 oz - $5 - .9999 Fine - Random Date,375552599263,"Apr 23, 2026",$522.54,$0.00,,,Fixed price,https://www.ebay.com/itm/375552599263,531
Canada Gold Maple Leaf - 1/4 oz - $10 - .9999 Fine - Random Date,305681125900,"May 1, 2026","$1,247.59",$0.00,,,Fixed price,https://www.ebay.com/itm/305681125900,135
Random Date 1982 - 2024 Canada Gold Maple Leaf - 1/10 oz -$5 BU .9999 Fine,364624023640,"May 1, 2026",$513.11,$0.00,,,Fixed price,https://www.ebay.com/itm/364624023640,98
Gold 1/10 oz Canadian 2026 Gold Maple Leaf $5 Coin .9999 Fine coin,205907364818,"Apr 29, 2026",$550.43,$12.00,,,Fixed price,https://www.ebay.com/itm/205907364818,80
2026 Canada Gold Maple Leaf 1/4 oz $10 - BU,306721899369,"Apr 28, 2026","$1,378.95",$0.00,,,Fixed price,https://www.ebay.com/itm/306721899369,79
2026 Canada Gold Maple Leaf 1/10 oz $5 - BU,306721899368,"May 1, 2026",$556.23,$0.00,,,Fixed price,https://www.ebay.com/itm/306721899368,65
1/10 oz Gold Canadian Maple Leaf Coin BU - Random Year,297871047410,"May 1, 2026",$508.66,$0.00,,,Fixed price,https://www.ebay.com/itm/297871047410,59
1/10 oz Canadian Gold Maple Leaf Coin (Random Year),386458615869,"May 2, 2026",$562.88,$0.00,,,Fixed price,https://www.ebay.com/itm/386458615869,38
Gold 1/10 oz Canadian Random Year Gold Maple Leaf $5 Coin .9999 Fine coin,403732815288,"Apr 5, 2026",$541.44,$0.00,,,Fixed price,https://www.ebay.com/itm/403732815288,17
Canada Gold Maple Leaf - 1 oz $50 .9999 - Random Year - 1 Roll 10 Coin Mint Tube,371625499674,"Apr 27, 2026","$47,490.63",$0.00,,,Fixed price,https://www.ebay.com/itm/371625499674,15
$10 Gold Canadian Maple Leaf .9999 1/4 oz Random Year BU,205841210476,"May 2, 2026","$1,228.75",$0.00,,,Fixed price,https://www.ebay.com/itm/205841210476,7
,,"Jan 26, 2026","$1,288.77",$0.00,,,Fixed price,,7
1982-Now $5 Canada 1/10 oz Maple Leaf Screw Top Reeded Edge Coin Bezel 14k Gold,185373829730,"Feb 16, 2026",$230.90,$21.85,,,Fixed price,https://www.ebay.com/itm/185373829730,4
2018 1/10 oz Canadian Gold Maple Leaf Coin (BU) 7385,277896903962,"Apr 20, 2026",$529.99,$4.95,,,Fixed price,https://www.ebay.com/itm/277896903962,3
Gold 1/10 oz Canadian 2025 Gold Maple Leaf $5 Coin .9999 Fine coin,403616426477,"Jan 31, 2026",$517.73,$0.00,,,Fixed price,https://www.ebay.com/itm/403616426477,3
Lot of 10 Gold 1/10 oz Canadian 2025 Gold Maple Leaf $5 Coin .9999 Fine coins,194993906805,"Jan 24, 2026","$5,393.39",$0.00,,,Fixed price,https://www.ebay.com/itm/194993906805,2
1982 1/10 oz Canadian Gold Maple Leaf Coin,388691425774,"Apr 24, 2026",$591.65,$0.00,,,Fixed price,https://www.ebay.com/itm/388691425774,2
