Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1990 American Silver Eagle $1 NGC MS69,205336580676,"Jan 27, 2026",$94.09,$3.99,,,Fixed price,https://www.ebay.com/itm/205336580676
1990-S Proof $1 American Silver Eagle NGC PF69UC Brown Label,314672061160,"Mar 28, 2026",$111.53,$0.00,,,Fixed price,https://www.ebay.com/itm/314672061160
1990 $1 American Silver Eagle NGC MS69 Brown Label,315083215829,"Apr 4, 2026",$105.26,$0.00,,,Fixed price,https://www.ebay.com/itm/315083215829
1990 $1 American Silver Eagle 1 oz Brilliant Uncirculated,315532125603,"Mar 13, 2026",$104.63,$0.00,,,Fixed price,https://www.ebay.com/itm/315532125603
PR70 1990-S DCAM American Silver Eagle PCGS Blue Label,363762696502,"Mar 30, 2026",$182.02,$0.00,,,Fixed price,https://www.ebay.com/itm/363762696502
1990-S Proof American Silver Eagle Dollar $1 Box & COA US Mint Bullion OGP,146470015279,"Mar 9, 2026",$121.03,$0.00,,,Fixed price,https://www.ebay.com/itm/146470015279
"1990-S Proof $1 American Silver Eagle Box, OGP & COA",175720721510,"Jan 6, 2026",$89.77,$0.00,,,Fixed price,https://www.ebay.com/itm/175720721510
1990-S American Silver Eagle Proof Coin 1 Oz,127406857097,"Feb 27, 2026",$107.59,$0.00,,,Fixed price,https://www.ebay.com/itm/127406857097
1990 American Silver Eagle 1 oz .999 Brilliant Uncirculated,205459447971,"Dec 21, 2025",$64.23,$3.99,,,Fixed price,https://www.ebay.com/itm/205459447971
1990-S (PF70 Ultra Cameo) Proof American Silver Eagle $1 ASE NGC,177516289429,"Jan 28, 2026",$187.16,$0.00,,,Fixed price,https://www.ebay.com/itm/177516289429
1990 American Silver Eagle .999 Fine Silver 1 oz BU • L👀K • FAST SHIPPING☮,297880595639,"Jan 6, 2026",$84.97,$5.71,,,Fixed price,https://www.ebay.com/itm/297880595639
1990-S American Silver Eagle 1 Oz PF70 UCAM NGC Brown Label,363478839684,"Apr 3, 2026",$207.12,$0.00,,,Fixed price,https://www.ebay.com/itm/363478839684
1990 Unc American Silver Eagle 1 Troy Oz .999 Fine Silver,362735682011,"Jan 28, 2026",$74.53,$0.00,,,Fixed price,https://www.ebay.com/itm/362735682011
1990 American Silver Eagle Coin - NGC MS69,376268420301,"Mar 27, 2026",$105.19,$0.00,,,Fixed price,https://www.ebay.com/itm/376268420301
1990 S American Silver Eagle Choice Proof Bullion $1 Coin OGP COA,365978733257,"Apr 8, 2026",$108.54,$0.00,,,Fixed price,https://www.ebay.com/itm/365978733257
1990-S $1 1-oz Proof American Silver Eagle NGC PF69UC Brown Label,145651484214,"Mar 8, 2026",$114.20,$0.00,,,Fixed price,https://www.ebay.com/itm/145651484214
1990 American Silver Eagle .999 Fine Silver 1 oz BU • L👀K • FAST SHIPPING✡,297880591178,"Jan 25, 2026",$87.43,$7.87,,,Fixed price,https://www.ebay.com/itm/297880591178
1990 American Silver Eagle Mint State 9.9 NGC X NGCX,126939894648,"Jan 21, 2026",$80.90,$0.00,,,Fixed price,https://www.ebay.com/itm/126939894648
1990 American Silver Eagle Coin - 1 Troy oz .999 Fine - Gem BU in Capsule,205812776453,"Mar 21, 2026",$73.29,$0.00,,,Fixed price,https://www.ebay.com/itm/205812776453
1990-S American Silver Eagle Dollar PR69DCAM PCGS Proof 69 Deep Cameo,293196717891,"Mar 15, 2026",$125.21,$0.00,,,Fixed price,https://www.ebay.com/itm/293196717891
1990 $1 American Silver Eagle PCGS MS 69 | Uncirculated UNC BU,304570226942,"Feb 1, 2026",$120.24,$0.00,,,Fixed price,https://www.ebay.com/itm/304570226942
1990 $1 1-oz American Silver Eagle NGC MS69 Brown Label,135181936792,"Apr 6, 2026",$104.39,$0.00,,,Fixed price,https://www.ebay.com/itm/135181936792
1990-S Proof $1 American Silver Eagle NGC PF70UC Brown Label,204092338851,"Mar 3, 2026",$207.57,$0.00,,,Fixed price,https://www.ebay.com/itm/204092338851
1990 $1 American Silver Eagle CAC MS 69 | CAC Graded | UNC BU,306030664471,"Dec 27, 2025",$82.55,$0.00,,,Fixed price,https://www.ebay.com/itm/306030664471
1990 American Silver Eagle MS70 ICG - Austin Hutto Signed,136703834868,"Jan 29, 2026",$590.83,$0.00,,,Fixed price,https://www.ebay.com/itm/136703834868
,,"Dec 3, 2025",$63.78,$5.94,,,Fixed price,
1990 $1 American Silver Eagle 1oz Silver 20 Coins Roll BU Tube,227116461005,"Jan 26, 2026","$2,008.29",$0.00,,,Fixed price,https://www.ebay.com/itm/227116461005
,,"Dec 26, 2025",$77.35,$0.00,,,Fixed price,
1990 American Silver Eagle .999 Fine Silver 1 oz BU • L👀K • FREE SHIPPING,297887944993,"Jan 5, 2026",$84.97,$0.00,,,Fixed price,https://www.ebay.com/itm/297887944993
1990 American Silver Eagle .999 Fine Silver 1 oz BU • L👀K • FAST SHIPPING✝,297887946355,"Jan 9, 2026",$84.97,$5.54,,,Fixed price,https://www.ebay.com/itm/297887946355
1990 American Silver Eagle .999 Fine Silver 1 oz BU • L👀K • FAST SHIPPING✔,297898071736,"Jan 22, 2026",$89.09,$9.52,,,Fixed price,https://www.ebay.com/itm/297898071736
1990-S American Silver Eagle PR69 DCAM PCGS Blue Label,365896092078,"Jan 26, 2026",$106.38,$0.00,,,Fixed price,https://www.ebay.com/itm/365896092078
1990 American Silver Eagle BU PCGS Blue Label,135149530466,"Dec 17, 2025",$68.09,$0.00,,,Fixed price,https://www.ebay.com/itm/135149530466
1990 American Silver Eagle $1 NGC MS 69 Early Production,286549254257,"Mar 18, 2026",$132.49,$0.00,,,Fixed price,https://www.ebay.com/itm/286549254257
1990 S Proof Silver Eagle PCGS PR 69 DCAM | ASE,304064161355,"Jan 13, 2026",$94.95,$0.00,,,Fixed price,https://www.ebay.com/itm/304064161355
1990 Proof American Silver Eagle – 1 oz Silver Coin in OGP,306368826574,"Jan 8, 2026",$98.84,$32.05,,,Fixed price,https://www.ebay.com/itm/306368826574
1990-S American Silver Eagle PROOF 1 Oz Silver - Coin & Box & COA,127406884308,"Jan 1, 2026",$91.62,$0.00,,,Fixed price,https://www.ebay.com/itm/127406884308
"1990 NGC MS69 Silver Eagle, Struck in 1989 Early Production",157596887450,"Jan 21, 2026",$108.88,$5.53,,,Fixed price,https://www.ebay.com/itm/157596887450
,,"Dec 24, 2025",$70.21,$4.75,,,Fixed price,
,,"Nov 1, 2025",$88.41,$5.36,,,Fixed price,
,,"Nov 1, 2025",$123.77,$0.00,,,Fixed price,
1990 American Silver Eagle .999 Fine Silver 1 oz BU • L👀K • FAST SHIPPING • ✔👍,297898168942,"Jan 9, 2026",$84.97,$5.76,,,Fixed price,https://www.ebay.com/itm/297898168942
Tube of 20 - 1990 American Silver Eagle Coin - NGC Gem Uncirculated,305160136543,"Dec 12, 2025","$1,364.42",$0.00,,,Fixed price,https://www.ebay.com/itm/305160136543
1990 S S$1 Proof Silver American Eagle Dollar NGC Graded PF 69 Ultra Cameo,306551734147,"Nov 30, 2025",$86.00,$0.00,,,Fixed price,https://www.ebay.com/itm/306551734147
,,"Dec 21, 2025",$72.09,$0.00,,,Fixed price,
1990 $1 American Silver Eagle 1oz .999 Fine Silver BU,326898973918,"Jan 13, 2026",$91.76,$0.00,,,Fixed price,https://www.ebay.com/itm/326898973918
1990 American Silver Eagle $1 NGC MS69,205336580676,"Jan 27, 2026",$94.38,$3.99,,,Fixed price,https://www.ebay.com/itm/205336580676
1990 $1 American Silver Eagle NGC MS69 Brown Label,315083215829,"Apr 11, 2026",$105.15,$0.00,,,Fixed price,https://www.ebay.com/itm/315083215829
1990 American Silver Eagle 1 oz .999 Brilliant Uncirculated,205459447971,"Dec 21, 2025",$65.85,$3.99,,,Fixed price,https://www.ebay.com/itm/205459447971
1990 S American Silver Eagle Choice Proof Bullion $1 Coin OGP COA,365978733257,"Apr 11, 2026",$107.95,$0.00,,,Fixed price,https://www.ebay.com/itm/365978733257
1990 American Silver Eagle Coin - NGC MS69,376268420301,"Apr 8, 2026",$104.66,$0.00,,,Fixed price,https://www.ebay.com/itm/376268420301
1990-S American Proof Silver Eagle Mint Issued COA (NO Coin),326151449863,"Apr 3, 2026",$3.99,$3.87,,,Fixed price,https://www.ebay.com/itm/326151449863
1990-S American Silver Eagle 1 Oz PF70 UCAM NGC Brown Label,363478839684,"Apr 3, 2026",$205.64,$0.00,,,Fixed price,https://www.ebay.com/itm/363478839684
1990 Unc American Silver Eagle 1 Troy Oz .999 Fine Silver,362735682011,"Jan 28, 2026",$76.09,$0.00,,,Fixed price,https://www.ebay.com/itm/362735682011
1990-S American Silver Eagle Dollar PR69DCAM PCGS Proof 69 Deep Cameo,293196717891,"Apr 9, 2026",$124.72,$0.00,,,Fixed price,https://www.ebay.com/itm/293196717891
1990-S American Proof Silver Eagle-Mint Issued Presentation Box & COA (NO Coin),325341824739,"Apr 4, 2026",$9.79,$0.00,,,Fixed price,https://www.ebay.com/itm/325341824739
1990 ASE AMERICAN SILVER EAGLE Proof Dollar Box & COA NO Coin,115643755823,"Feb 14, 2026",$5.95,$6.12,,,Fixed price,https://www.ebay.com/itm/115643755823
1990 American Silver Eagle BU PCGS Blue Label,135149530466,"Dec 17, 2025",$68.63,$0.00,,,Fixed price,https://www.ebay.com/itm/135149530466
1990 Proof $1 American Silver Eagle Box & COA | No Coin,274722499957,"Oct 25, 2025",$4.09,$15.62,,,Fixed price,https://www.ebay.com/itm/274722499957
1990 American Eagle Silver Dollar Uncirculated UNC Never Opened,117033687888,"Feb 19, 2026",$89.99,$3.99,,,Auction,https://www.ebay.com/itm/117033687888,1
1990 ASE AMERICAN SILVER EAGLE Proof Dollar Box & COA NO Coin,117038767591,"Feb 27, 2026",$5.95,$5.50,,,Fixed price,https://www.ebay.com/itm/117038767591,1
"1990-S AMERICAN SILVER EAGLE ONE OUNCE PROOF SILVER COIN, INCLUDES BOX & COA",117039146305,"Feb 18, 2026",$105.00,$4.50,,,Fixed price,https://www.ebay.com/itm/117039146305,1
1990 Silver Eagle 1oz .999 fine silver ICG graded and slabbed MS69,117055655088,"Mar 3, 2026",$117.50,$4.99,,,Auction,https://www.ebay.com/itm/117055655088,1
1990 American Silver Eagle 1 oz .999 Fine Silver Bullion Uncirculated,117060574727,"Feb 27, 2026",$95.00,$0.00,,,Fixed price,https://www.ebay.com/itm/117060574727,1
1990-S Proof American Silver Eagle Dollar $1 Box & COA US Mint Bullion OGP,117060729983,"Mar 3, 2026",$115.00,$5.39,,,Fixed price,https://www.ebay.com/itm/117060729983,1
1990 WALKING LIBERTY AMERICAN EAGLE,117064624918,"Mar 11, 2026",$92.00,$0.00,,,Auction,https://www.ebay.com/itm/117064624918,1
"1990-S brilliant gem PROOF American SILVER EAGLE with case, box & COA. Pf ASE",117070281229,"Mar 4, 2026",$114.50,$0.00,,,Fixed price,https://www.ebay.com/itm/117070281229,1
1990 American Silver Eagle 1 OZ .999 Fine Silver BU Uncirculated,117100481378,"Mar 26, 2026",$80.00,$4.95,,,Auction,https://www.ebay.com/itm/117100481378,1
1990 AMERICAN SILVER EAGLE NGC MS69 EARLY PRODUCTION FROM US MINT SEALED BOX,117102426817,"Mar 24, 2026",$123.00,$0.00,,,Fixed price,https://www.ebay.com/itm/117102426817,1
1990 Walking Liberty American Eagle Silver Dollar Coin 1 Ounce .999 BU Encased,117114927986,"Mar 29, 2026",$85.00,$0.00,,,Fixed price,https://www.ebay.com/itm/117114927986,1
"1990-S American Silver Eagle, Proof, NR",117114992896,"Apr 4, 2026",$92.00,$5.95,,,Auction,https://www.ebay.com/itm/117114992896,1
"1993-P American Silver Eagle, Proof, NR",117114993815,"Apr 4, 2026",$93.00,$3.69,,,Auction,https://www.ebay.com/itm/117114993815,1
1990 American Silver Eagle - 1oz .999 Fine Silver - No Reserve & Fast Shipping,117115702694,"Apr 5, 2026",$76.00,$4.99,,,Auction,https://www.ebay.com/itm/117115702694,1
(3) 1/10 oz American Gold Eagle BU - Random Year & (6) 1990 Silver Eagles,117118544042,"Mar 31, 2026","$2,055.00",$28.00,,,Fixed price,https://www.ebay.com/itm/117118544042,1
1990 S American Silver Eagle Proof OGP US Mint Capsule Case COA Box - No Coin,125907171228,"Apr 11, 2026",$11.47,$4.49,,,Fixed price,https://www.ebay.com/itm/125907171228,2
MS69 1990 American Silver Eagle NGC Brown Label,125964658733,"Jan 19, 2026",$114.95,$0.00,,,Fixed price,https://www.ebay.com/itm/125964658733,1
,,"Dec 25, 2025",$70.00,$4.87,,,Fixed price,,1
,,"Dec 19, 2025",$79.99,$0.00,,,Fixed price,,1
,,"Jan 9, 2026",$89.99,$0.00,,,Fixed price,,1
,,"Dec 24, 2025",$73.00,$0.00,,,Fixed price,,1
,,"Nov 7, 2025",$69.50,$5.20,,,Fixed price,,1
,,"Dec 20, 2025",$75.00,$39.26,,,Fixed price,,1
,,"Jan 12, 2026",$90.00,$6.09,,,Fixed price,,1
Mint SEALED 2003 American Silver Eagle 1oz. .999 With Stamp Rare,126991747959,"Jan 24, 2026",$124.00,$4.99,,,Fixed price,https://www.ebay.com/itm/126991747959,1
1990 American Silver Eagle MS67 PCGS Blue/Purple Tone *7700,127033612035,"Feb 9, 2026",$250.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127033612035,1
,,"Oct 22, 2025",$85.00,$0.00,,,Fixed price,,1
MS69 1990 American Silver Eagle PCGS Hazy Purple Toning *1657,127122278010,"Feb 21, 2026",$144.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127122278010,1
,,"Oct 16, 2025",$59.95,$0.00,,,Fixed price,,1
,,"Dec 1, 2025",$52.00,$7.80,,,Fixed price,,1
,,"Dec 22, 2025",$220.00,$0.00,,,Fixed price,,1
1990-S Silver Eagle Coin PR70 DCAM Deep Cameo PCGS!,127291994737,"Jan 15, 2026",$200.00,$5.00,,,Fixed price,https://www.ebay.com/itm/127291994737,1
,,"Oct 18, 2025",$58.00,$0.00,,,Fixed price,,1
1990-S American Silver Eagle 1 oz Proof Silver Coin w/ Box & COA,127390097193,"Feb 22, 2026",$119.00,$0.00,,,Fixed price,https://www.ebay.com/itm/127390097193,1
1990 Silver Eagle Dollar NGC GEM UNCIRCULATED John M. Mercanti Signed $1,127392316970,"Jan 18, 2026",$104.95,$0.00,,,Fixed price,https://www.ebay.com/itm/127392316970,1
,,"Oct 22, 2025",$53.00,$3.32,,,Fixed price,,1
,,"Oct 15, 2025",$55.01,$0.00,,,Auction,,1
,,"Oct 15, 2025",$58.00,$0.00,,,Auction,,1
,,"Oct 16, 2025",$58.00,$0.00,,,Auction,,1
,,"Oct 16, 2025",$57.01,$0.00,,,Auction,,1
,,"Oct 17, 2025",$59.00,$0.00,,,Auction,,1
,,"Oct 16, 2025",$60.00,$0.00,,,Auction,,1
,,"Oct 18, 2025",$57.00,$0.00,,,Auction,,1
,,"Oct 18, 2025",$56.00,$0.00,,,Auction,,1
,,"Oct 18, 2025",$59.28,$0.00,,,Auction,,1
,,"Oct 18, 2025",$56.77,$0.00,,,Auction,,1
,,"Oct 18, 2025",$57.09,$0.00,,,Auction,,1
,,"Oct 15, 2025",$55.00,$0.00,,,Fixed price,,1
,,"Oct 19, 2025",$53.11,$0.00,,,Auction,,1
,,"Oct 19, 2025",$54.01,$0.00,,,Auction,,1
,,"Oct 19, 2025",$56.50,$0.00,,,Auction,,1
,,"Nov 18, 2025","$4,125.00",$0.00,,,Fixed price,,1
,,"Oct 20, 2025",$54.00,$0.00,,,Auction,,1
,,"Oct 20, 2025",$55.00,$0.00,,,Auction,,1
,,"Oct 20, 2025",$53.53,$0.00,,,Auction,,1
,,"Oct 20, 2025",$56.16,$0.00,,,Auction,,1
,,"Oct 20, 2025",$57.37,$0.00,,,Auction,,1
,,"Oct 21, 2025",$53.00,$0.00,,,Auction,,1
,,"Oct 21, 2025",$54.95,$0.00,,,Auction,,1
,,"Oct 21, 2025",$53.01,$0.00,,,Auction,,1
,,"Oct 23, 2025",$55.00,$5.15,,,Fixed price,,1
,,"Oct 15, 2025",$460.00,$0.00,,,Fixed price,,1
,,"Oct 22, 2025",$55.00,$0.00,,,Auction,,1
