Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1942/1 MERCURY SILVER DIME OVERDATE__10C SILVER COIN__KEY DATE MINT ERROR,117162516487,"Apr 26, 2026",$549.99,$1.99,,,Fixed price,https://www.ebay.com/itm/117162516487,1
"1942/1 Mercury Dime, NGC VF25, 10C Silver Coin, Original Surfaces, Overdate.",117109952582,"Apr 13, 2026",$645.99,$13.95,,,Fixed price,https://www.ebay.com/itm/117109952582,1
,,"Apr 13, 2026",$645.99,$13.95,,,Fixed price,,1
"1 Roll Of Silver Mercury Dimes. 11-1942S, 24-1942D, 15-1942",227279831705,"Apr 4, 2026",$230.13,$7.95,,,Auction,https://www.ebay.com/itm/227279831705
Lot of 4 90% Silver Mercury Dimes 1941 1942 1944 1945 Philadelphia 1,117113594119,"Apr 4, 2026",$20.50,$5.17,,,Auction,https://www.ebay.com/itm/117113594119,1
,,"Apr 4, 2026",$20.50,$5.17,,,Auction,,1
1942/1 Mercury Dime Old Soap Box NGC AU 53 Good Strike & Luster,117118470120,"Apr 3, 2026","$1,189.00",$0.00,,,Fixed price,https://www.ebay.com/itm/117118470120
1942/1 Overdate Mercury Silver Dime 10C **YOU GRADE**,206171721979,"Apr 3, 2026",$338.33,$10.00,,,Auction,https://www.ebay.com/itm/206171721979
,,"Apr 3, 2026","$1,189.00",$0.00,,,Fixed price,,1
1942/1 Mercury Dime FS-101 PCGS Gold Sheild VF30 Overdate Cherrypickers Variety,146841334096,"Apr 2, 2026",$650.00,$0.00,,,Fixed price,https://www.ebay.com/itm/146841334096
1942/1 P Mercury Silver Dime Nice VF Details Tough Variety,157796648342,"Apr 2, 2026",$465.00,$7.95,,,Fixed price,https://www.ebay.com/itm/157796648342
1 roll of silver mercury dimes. 23-1942. 27-1943D,227274824470,"Apr 2, 2026",$239.50,$7.70,,,Auction,https://www.ebay.com/itm/227274824470
1942/1 10C Mercury Dime,306854798835,"Apr 2, 2026",$85.00,$5.56,,,Fixed price,https://www.ebay.com/itm/306854798835
1942/1 10C Mecury Dime PCGS VF-30,326553259494,"Apr 2, 2026",$700.00,$5.29,,,Fixed price,https://www.ebay.com/itm/326553259494
,,"Apr 2, 2026",$650.00,$0.00,,,Fixed price,,1
1942/1 Mercury Dime Collector Favorite Over-Date Mint Error Choice AU++,406805536646,"Apr 1, 2026",$24.66,$0.00,,,Fixed price,https://www.ebay.com/itm/406805536646
1942/1 *D* MERCURY HEAD SILVER DIME *PCGS VF35* - FREE SHIP! G1875,157378223598,"Apr 1, 2026",$605.00,$0.00,,,Fixed price,https://www.ebay.com/itm/157378223598
1942/1 Mercury Dime Overdate 10c NGC XF45 - Rare Error - Great Eye Appeal,267609734770,"Apr 1, 2026",$825.00,$0.00,,,Fixed price,https://www.ebay.com/itm/267609734770
,,"Apr 1, 2026",$22.50,$0.00,,,Fixed price,,2
Rare 1942/1 P Mercury Head Dime Us Error Coin Vf Details Philadelphia Mint,277841021944,"Mar 31, 2026",$450.00,$12.00,,,Fixed price,https://www.ebay.com/itm/277841021944
1942/1 Mercury Dime 10c UNC Uncirculated High Grade Rare 1942 over 1 Overdate,188197536969,"Mar 30, 2026",$836.99,$0.00,,,Fixed price,https://www.ebay.com/itm/188197536969
"1942/1 ""P"" Mercury SILVER Dime 10c PCGS VF Details #343 Very Fine ECC&C, Inc.",206075179233,"Mar 30, 2026",$540.00,$0.00,,,Fixed price,https://www.ebay.com/itm/206075179233
6- Mercury Dimes 90% Silver 2-1945 -1-1944-2-1942-1-1941-Circulated,157789563316,"Mar 29, 2026",$32.00,$2.17,,,Auction,https://www.ebay.com/itm/157789563316
"1 ROLL of 51, MIXED DATE, SILVER 90% MERCURY DIMES FIRST TIME OPENED IN 40 YEARS",277825673942,"Mar 29, 2026",$260.56,$0.00,,,Auction,https://www.ebay.com/itm/277825673942
1942/1 Mercury Dime 10c VF30 PCGS 951110-56,206151940411,"Mar 27, 2026",$745.00,$0.00,,,Fixed price,https://www.ebay.com/itm/206151940411
1942/1 Mercury Dime PCGS XF-40,147140872794,"Mar 26, 2026",$901.00,$0.00,,,Fixed price,https://www.ebay.com/itm/147140872794
1942/1-D Mercury Dime 10C NGC F12 Key Variety,157783028097,"Mar 26, 2026",$479.00,$7.70,,,Fixed price,https://www.ebay.com/itm/157783028097
,,"Mar 26, 2026",$901.00,$0.00,,,Fixed price,,1
1942/1-D Mercury Dime 10C NGC F15,117072159298,"Mar 24, 2026",$516.00,$0.00,,,Fixed price,https://www.ebay.com/itm/117072159298
"1942-P MERCURY DIME,BETTER GRADE,VISABLE BANDS,NICE COIN!!!!(A1)",227264224915,"Mar 24, 2026",$7.50,$1.27,,,Auction,https://www.ebay.com/itm/227264224915
1942/1 Mercury Silver Dime F Fine 10c Coin Collectible SKU:I24615,366300600267,"Mar 24, 2026",$399.99,$0.00,,,Fixed price,https://www.ebay.com/itm/366300600267
,,"Mar 24, 2026",$516.00,$0.00,,,Fixed price,,1
1939 Silver Walking Liberty Half Dollar And (1) 1944 Silver Mercury Dime. Circ.,336455673916,"Mar 19, 2026",$30.00,$5.56,,,Fixed price,https://www.ebay.com/itm/336455673916
Lot of 2 Coins – 1 Mint Susan B Anthony Dollar (1980D) & 1 Mercury Dime (1942S),117087688381,"Mar 19, 2026",$8.99,$0.99,,,Auction,https://www.ebay.com/itm/117087688381,1
,,"Mar 19, 2026",$8.99,$0.99,,,Auction,,1
1942 Mercury Dime Ball Marker Golf,127720221565,"Mar 18, 2026",$18.00,$4.85,,,Fixed price,https://www.ebay.com/itm/127720221565
"5 DIMES 90% SILVER 1 BARBER 4 MERCURY CIRCULATED 1912D, 1928D, 1941S, 1942, 1944",277794720651,"Mar 18, 2026",$25.00,$5.07,,,Auction,https://www.ebay.com/itm/277794720651
,,"Mar 18, 2026",$18.00,$4.85,,,Fixed price,,1
1942/1 Mercury Dime 10c ANACS VF35 SOAPBOX TONER BETTER IN PERSON,168239858392,"Mar 17, 2026",$800.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168239858392
"Lot Of 5 , 1,1936, 2 , 1942, 1, 1943, 1, 1945s Mercury Dimes",137114409298,"Mar 17, 2026",$30.00,$4.88,,,Auction,https://www.ebay.com/itm/137114409298,1
,,"Mar 17, 2026",$30.00,$4.88,,,Auction,,1
"1942/1 Mercury Dime, RARE This Nice, Choice AU++ Coveted Key Date Mint ERROR!",168219198210,"Mar 16, 2026",$30.00,$0.00,,,Fixed price,https://www.ebay.com/itm/168219198210
,,"Mar 16, 2026",$30.00,$0.00,,,Fixed price,,2
"1942/1 ""D"" Mercury SILVER Dime 10c ICG VF20 #101 Very Fine 🗝️KEY🗝️ECC&C, Inc.",198026369247,"Mar 15, 2026",$585.00,$0.00,,,Fixed price,https://www.ebay.com/itm/198026369247
(2) TWO TOTAL COINS (1) 1941-P & (1) 1942-P MERCURY DIME VERY GOOD+ 90% SILVER,257389638386,"Mar 15, 2026",$13.95,$1.32,,,Fixed price,https://www.ebay.com/itm/257389638386
"1942/1 Mercury Dime, Collector Favorite Over-Date Mint Error, Choice AU+ Key!",298102880517,"Mar 15, 2026",$929.00,$0.00,,,Auction,https://www.ebay.com/itm/298102880517
"1942/1 Mercury Dime, XF+/AU details. GUARANTEED AUTHENTIC",317983017981,"Mar 15, 2026",$671.20,$7.95,,,Auction,https://www.ebay.com/itm/317983017981
,,"Mar 14, 2026",$66.49,$0.00,,,Fixed price,,1
1942/1-P Overdate PCGS Gold Shield Mercury Dime - VF30 - 90% Silver!,206115779816,"Mar 13, 2026",$619.99,$12.65,,,Auction,https://www.ebay.com/itm/206115779816
"Mercury Dimes, 1-1942 4-1945, 5 Coins Total",317968174318,"Mar 12, 2026",$23.50,$5.50,,,Auction,https://www.ebay.com/itm/317968174318
"1942/1 Mercury Dime, Avidly Pursued Choice XF++ Key Date Mint Error",358291862467,"Mar 12, 2026",$707.07,$0.00,,,Auction,https://www.ebay.com/itm/358291862467
1942/1 Overdate Mercury Silver Dime 10C,257312894181,"Mar 11, 2026",$567.64,$1.99,,,Fixed price,https://www.ebay.com/itm/257312894181
1942/1 Mercury Dime ANACS VF Detail Old Soapbox Holder Tough Variety,157701402028,"Mar 10, 2026",$500.00,$7.55,,,Fixed price,https://www.ebay.com/itm/157701402028
1942/1 AU Mercury Dime,327011053863,"Mar 8, 2026",$600.00,$5.50,,,Fixed price,https://www.ebay.com/itm/327011053863
1942/1 Mercury Dime ~ PCGS XF Detail~ MInt Error ~ 90 % Silver ~ Free Shipping ~,127708506193,"Mar 6, 2026",$611.11,$0.00,,,Auction,https://www.ebay.com/itm/127708506193
"1942/1 ""P"" Mercury SILVER Dime 10c ANACS VF20 Details #725 Very Fine ECC&C, Inc.",205400940710,"Mar 6, 2026",$500.00,$0.00,,,Fixed price,https://www.ebay.com/itm/205400940710
1942/1 Mercury Dime - DDO-001 / FS-101 - Better Grade - Damage,306577272155,"Mar 6, 2026",$400.00,$8.95,,,Fixed price,https://www.ebay.com/itm/306577272155
,,"Mar 6, 2026",$611.11,$0.00,,,Auction,,1
1942/1 42 over 41 Mercury Dime Half Dollar Coin Contemporary Copy,127645378866,"Feb 25, 2026",$16.00,$1.50,,,Fixed price,https://www.ebay.com/itm/127645378866,1
,,"Feb 25, 2026",$16.00,$1.50,,,Fixed price,,1
,,"Feb 12, 2026",$45.74,$5.00,,,Fixed price,,19
,,"Feb 12, 2026",$47.38,$5.00,,,Fixed price,,16
,,"Feb 11, 2026","$1,200.00",$0.00,,,Fixed price,,1
,,"Feb 11, 2026",$7.95,$0.00,,,Fixed price,,1
,,"Feb 11, 2026",$30.00,$4.95,,,Fixed price,,1
,,"Feb 7, 2026",$844.95,$0.00,,,Fixed price,,1
,,"Feb 3, 2026",$644.95,$0.00,,,Fixed price,,1
,,"Jan 30, 2026",$7.95,$0.00,,,Fixed price,,1
,,"Jan 25, 2026",$338.33,$7.50,,,Auction,,1
,,"Jan 23, 2026",$64.99,$0.00,,,Fixed price,,1
,,"Jan 23, 2026",$65.99,$0.00,,,Fixed price,,1
,,"Jan 22, 2026",$750.00,$5.07,,,Fixed price,,1
,,"Jan 17, 2026",$6.49,$0.99,,,Auction,,1
,,"Jan 17, 2026","$1,045.00",$0.00,,,Fixed price,,1
,,"Jan 16, 2026",$6.99,$0.00,,,Fixed price,,1
,,"Jan 15, 2026",$700.00,$0.00,,,Fixed price,,1
,,"Jan 7, 2026",$600.00,$0.00,,,Fixed price,,1
,,"Jan 7, 2026",$409.50,$10.65,,,Fixed price,,1
,,"Jan 4, 2026",$14.99,$0.00,,,Fixed price,,1
,,"Jan 2, 2026",$10.99,$0.00,,,Fixed price,,1
,,"Dec 25, 2025",$560.00,$12.87,,,Fixed price,,1
,,"Dec 23, 2025",$8.99,$0.00,,,Fixed price,,1
,,"Dec 23, 2025",$535.00,$0.00,,,Fixed price,,1
,,"Dec 20, 2025",$6.50,$1.09,,,Auction,,1
,,"Dec 17, 2025",$899.00,$16.00,,,Auction,,1
,,"Dec 16, 2025",$565.00,$0.00,,,Fixed price,,1
,,"Dec 15, 2025",$6.49,$0.99,,,Auction,,1
,,"Dec 14, 2025",$46.23,$5.00,,,Fixed price,,17
,,"Dec 4, 2025",$550.00,$0.00,,,Auction,,1
,,"Dec 2, 2025",$475.00,$0.00,,,Auction,,1
,,"Nov 27, 2025",$6.99,$0.00,,,Fixed price,,1
,,"Nov 25, 2025",$8.99,$0.00,,,Fixed price,,1
,,"Nov 20, 2025",$525.00,$25.00,,,Fixed price,,1
