Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
1959 US MINT 5 COIN PROOF SET IN ORIGINAL US MINT PACKAGING SEALED ENVELOPE,168210736429,"Mar 21, 2026",$79.99,$7.70,,,Fixed price,https://www.ebay.com/itm/168210736429
1959 US Mint Silver Proof Set Sealed Flat Pack Envelope 90% Silver,177975365891,"Mar 29, 2026",$61.94,$5.95,,,Fixed price,https://www.ebay.com/itm/177975365891
"1958 P & D, 1959, 1960 Mint Sets uncirculated us coins",185795887523,"Apr 4, 2026",$250.00,$16.99,,,Fixed price,https://www.ebay.com/itm/185795887523
1959 United States Mint Silver Proof Set Capital Plastics Style Holder - U2783,187945047654,"Mar 29, 2026",$68.00,$5.50,,,Fixed price,https://www.ebay.com/itm/187945047654
1959 US Mint set. Sealed in flat pack.,188096358236,"Mar 7, 2026",$140.00,$6.99,,,Fixed price,https://www.ebay.com/itm/188096358236
"1959 US MINT 5-COIN PROOF SET 1 opened envelope, 4 sealed envelopes",188109487897,"Mar 8, 2026",$280.00,$11.35,,,Auction,https://www.ebay.com/itm/188109487897
"PROOF 3 sets 1959, 1960 small, 1960 large silver sets coin us,",198164075536,"Mar 12, 2026",$160.25,$6.00,,,Auction,https://www.ebay.com/itm/198164075536
1959 US Mint Silver Proof Set 90% Silver Franklin Quarter Dime No Envelope,198256182290,"Apr 4, 2026",$49.99,$4.99,,,Fixed price,https://www.ebay.com/itm/198256182290
1959-1964 Lincoln Memorial Cent Gem Proof Run 6 Coin Penny Set US Mint,205698630410,"Mar 21, 2026",$13.09,$3.95,,,Fixed price,https://www.ebay.com/itm/205698630410
1959 US Mint 90% Silver Proof Set 5 Coins in Flat Pack Envelope Cello Sealed,206102051381,"Mar 6, 2026",$64.99,$5.45,,,Fixed price,https://www.ebay.com/itm/206102051381
US 1959 P Jefferson Nickel Monticello 5 Cents Coin 1959 P from mint set,206144114612,"Mar 26, 2026",$1.29,$1.25,,,Auction,https://www.ebay.com/itm/206144114612
TRW Power Forged L2252 STD .220 Domed MINT USED pistons Set RARE TO FINE STD.,226953072739,"Mar 17, 2026",$395.00,$61.18,,,Fixed price,https://www.ebay.com/itm/226953072739
1959 US Mint Silver Proof Set in Original Flat Pack with 5 Coins 010626 38dk,227230513901,"Mar 7, 2026",$80.00,$5.95,,,Fixed price,https://www.ebay.com/itm/227230513901
