Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
Kennedy Half Dollar 40% Silver 1965 1966 1967 1968 1969 50c 1 Coin Lot,178001383877,"Apr 7, 2026",$13.00,$0.00,,,Fixed price,https://www.ebay.com/itm/178001383877,10
,,"Apr 7, 2026",$18.71,$1.16,,,Fixed price,,7
,,"Apr 7, 2026",$13.00,$0.00,,,Fixed price,,10
1968 D NGC MS64 Silver Kennedy Half Dollar 50c JFK Coin Signature Flag Label,202863415283,"Apr 6, 2026",$23.52,$13.63,,,Fixed price,https://www.ebay.com/itm/202863415283
1968 D Kennedy Half Dollar *40% SILVER* * BU - MINT CELLO* *FREE SHIPPING*,168116431388,"Apr 6, 2026",$15.52,$0.00,,,Fixed price,https://www.ebay.com/itm/168116431388
1964 1965 1966 1967 1968 S 1969 S Kennedy Proof Half Dollar 6 Coin Set Silver US,273530753681,"Apr 5, 2026",$116.20,$4.95,,,Fixed price,https://www.ebay.com/itm/273530753681
"A 1968 D Kennedy Half Dollar 40% SILVER US Mint ""Circulated""",277679846936,"Apr 3, 2026",$14.90,$0.00,,,Fixed price,https://www.ebay.com/itm/277679846936
COMPLETE SET OF 1968-1981 1984-1999 P + D BU Kennedy Half Dollars IN MINT CELLO!,273090641427,"Apr 3, 2026",$176.01,$10.58,,,Fixed price,https://www.ebay.com/itm/273090641427
Original Choice to GEM BU Roll of 20 1968-D Kennedy Half Dollars,168122259585,"Mar 26, 2026",$241.25,$0.00,,,Fixed price,https://www.ebay.com/itm/168122259585,8
1968 S PROOF 40% SILVER KENNEDY HALF DOLLAR *FREE SHIPPING* IN STOCK,185555139270,"Mar 24, 2026",$12.78,$0.00,,,Fixed price,https://www.ebay.com/itm/185555139270
Kennedy Half Dollar 40% Silver Uncirculated Monster Rainbow Toning 1965 - 1969,376410630977,"Mar 20, 2026",$17.56,$8.16,,,Fixed price,https://www.ebay.com/itm/376410630977
,,"Mar 20, 2026",$10.16,$0.00,,,Fixed price,,7
1968 ~ 1979 PROOF Kennedy Half Dollars 11 Coins from US Proof Sets 3-40% Silver,273146987063,"Mar 19, 2026",$58.14,$6.09,,,Fixed price,https://www.ebay.com/itm/273146987063
1968-S Kennedy Half Dollar PR69 CAM PCGS Blue Label,135149528941,"Mar 16, 2026",$47.12,$0.00,,,Fixed price,https://www.ebay.com/itm/135149528941
1968 D UNCIRCULATED SILVER KENNEDY HALF DOLLAR 40% SILVER OUT OF MINT SET,188039629892,"Mar 15, 2026",$12.89,$0.00,,,Fixed price,https://www.ebay.com/itm/188039629892
1968 D Kennedy Half Dollar 40% SILVER *AU - ABOUT UNCIRCULATED* *FREE SHIPPING*,157680355010,"Mar 15, 2026",$13.39,$0.00,,,Fixed price,https://www.ebay.com/itm/157680355010
1968 S 1969 S 1970 S Kennedy Gem Proof Half Dollar Run 3 Coin Set 40% Silver US,401552329272,"Mar 15, 2026",$45.14,$7.25,,,Fixed price,https://www.ebay.com/itm/401552329272
,,"Mar 15, 2026",$13.39,$0.00,,,Fixed price,,18
1968 S Proof Silver Kennedy Half Dollar Coin 50 Cent from Proof Set,323754055622,"Mar 13, 2026",$16.82,$3.67,,,Fixed price,https://www.ebay.com/itm/323754055622,6
1968 S 40% Silver Kennedy Half Dollar Gem Proof,201332722214,"Feb 27, 2026",$16.44,$0.00,,,Fixed price,https://www.ebay.com/itm/201332722214
"$15 DELIVERED: A 40% SILVER, 1968-D KENNEDY HALF DOLLAR, LUSTER, STRONG DETAILS",326921287423,"Feb 24, 2026",$13.90,$1.41,,,Fixed price,https://www.ebay.com/itm/326921287423
,,"Feb 19, 2026",$12.18,$0.00,,,Fixed price,,9
1968 S KENNEDY *UNCIRCULATED PROOF* HALF DOLLAR *40% SILVER* **FREE SHIPPING**,157639952549,"Feb 16, 2026",$17.42,$0.00,,,Fixed price,https://www.ebay.com/itm/157639952549
,,"Feb 16, 2026",$17.42,$0.00,,,Fixed price,,8
1968 D Kennedy Half Dollar 40% SILVER *AU - ABOUT UNCIRCULATED* *FREE SHIPPING*,157659885439,"Feb 12, 2026",$13.19,$0.00,,,Fixed price,https://www.ebay.com/itm/157659885439
,,"Feb 12, 2026",$13.19,$0.00,,,Fixed price,,10
,,"Feb 8, 2026",$12.98,$2.66,,,Fixed price,,59
1968 S Kennedy Gem Proof Half Dollar Coin 40% Silver US,227160039316,"Feb 5, 2026",$14.63,$1.10,,,Fixed price,https://www.ebay.com/itm/227160039316
,,"Feb 5, 2026",$14.63,$1.10,,,Fixed price,,12
,,"Feb 5, 2026",$14.08,$1.11,,,Fixed price,,8
1968-S *40% Silver* Kennedy Half Dollar Proof 50cent Piece Coin from Proof Set,314806396433,"Feb 4, 2026",$17.60,$0.91,,,Fixed price,https://www.ebay.com/itm/314806396433
1968 D Kennedy VERY FINE Silver Half Dollar 50 Cent Coin Circulated,177757932046,"Feb 3, 2026",$13.27,$0.00,,,Fixed price,https://www.ebay.com/itm/177757932046
1968-D / KENNEDY HALF - JFK 50C [KEEPSAKE SLAB] (40% SILVER) BU/MS+ UNCIRCULATED,205909595699,"Feb 3, 2026",$16.96,$5.21,,,Fixed price,https://www.ebay.com/itm/205909595699
,,"Feb 3, 2026",$16.74,$4.74,,,Fixed price,,9
1968 S Proof Kennedy Half Dollar 40% Silver Uncirculated,296035752459,"Jan 29, 2026",$11.60,$1.72,,,Fixed price,https://www.ebay.com/itm/296035752459
1968 U.S Mint Proof Set - 5 Coins w/ 40% Silver Kennedy Half Dollar,236587112619,"Jan 25, 2026",$14.26,$6.82,,,Fixed price,https://www.ebay.com/itm/236587112619
,,"Jan 25, 2026",$14.26,$6.82,,,Fixed price,,78
Kennedy Half Dollar 40 % Silver 1966 1967 1968 1969 circulated,177771671627,"Jan 15, 2026",$12.54,$0.00,,,Fixed price,https://www.ebay.com/itm/177771671627
,,"Jan 15, 2026",$12.54,$0.00,,,Fixed price,,59
"Kennedy Half Dollar 40 % Silver 1965, 1966, 1967, 1968, OR 1969 50c Coin",127589581810,"Jan 14, 2026",$10.83,$5.49,,,Fixed price,https://www.ebay.com/itm/127589581810
,,"Jan 14, 2026",$10.83,$5.49,,,Fixed price,,144
,,"Jan 9, 2026",$11.91,$5.81,,,Fixed price,
1968 S 40% PROOF KENNEDY HALF DOLLAR NICE L@@K,312537090011,"Jan 6, 2026",$10.13,$0.00,,,Fixed price,https://www.ebay.com/itm/312537090011
1968 D KENNEDY HALF 40 % SILVER GEM UNCIRCULATED STILL IN MINT CELLO L@@K,254171852829,"Dec 30, 2025",$10.31,$0.00,,,Fixed price,https://www.ebay.com/itm/254171852829
1969 S Kennedy Choice to Gem Proof Half Dollar 40% Silver US,275194867182,"Dec 28, 2025",$10.86,$0.83,,,Fixed price,https://www.ebay.com/itm/275194867182
,,"Dec 28, 2025",$10.69,$5.89,,,Fixed price,
,,"Dec 28, 2025",$10.71,$6.02,,,Fixed price,,12
,,"Dec 22, 2025",$39.51,$6.99,,,Fixed price,
,,"Dec 21, 2025",$7.78,$0.00,,,Fixed price,
,,"Dec 20, 2025",$8.68,$0.00,,,Fixed price,
,,"Dec 20, 2025",$8.95,$6.55,,,Fixed price,
,,"Dec 13, 2025",$8.92,$0.00,,,Fixed price,
1968 D Silver Kennedy Half Dollar Choice BU,185714754593,"Dec 8, 2025",$7.37,$5.50,,,Fixed price,https://www.ebay.com/itm/185714754593
1968 D Kennedy 40% Silver Half Dollar Uncirculated US Mint,145485309552,"Dec 5, 2025",$11.77,$0.00,,,Fixed price,https://www.ebay.com/itm/145485309552
1968-D Kennedy 40% Silver Half Dollar GEM BU FAST SHIPPING,326266474127,"Dec 5, 2025",$12.25,$0.99,,,Fixed price,https://www.ebay.com/itm/326266474127
,,"Dec 4, 2025",$7.95,$0.00,,,Fixed price,
1967 SMS 40% SILVER KENNEDY HALF DOLLAR,197463204012,"Nov 29, 2025",$9.68,$0.00,,,Fixed price,https://www.ebay.com/itm/197463204012
,,"Nov 16, 2025",$8.27,$0.00,,,Fixed price,
,,"Oct 27, 2025",$31.07,$5.43,,,Fixed price,
,,"Oct 19, 2025",$7.00,$0.00,,,Fixed price,
,,"Oct 15, 2025",$7.80,$0.00,,,Fixed price,
